"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","A_minus_xAG","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2023,"Real Sociedad","La Liga","Beñat Turrientes","ESP","MF,FW","20",2002,1.2,40,47,85.1,707,113,20,23,87,14,14,100,5,9,55.6,0,0.2,0,-0.2,2,3,0,0,2,"https://fbref.com/en/players/068f4dec/Benat-Turrientes"
2023,"Real Sociedad","La Liga","Igor Zubeldia","ESP","DF","25",1997,28.2,1329,1557,85.4,26531,9705,422,474,89,753,824,91.4,149,231,64.5,1,0.4,0.6,0.6,3,79,8,1,128,"https://fbref.com/en/players/5c7845f6/Igor-Zubeldia"
2023,"Real Sociedad","La Liga","Martín Zubimendi","ESP","MF","23",1999,34.5,1545,1812,85.3,26783,8092,692,784,88.3,702,770,91.2,125,188,66.5,3,2,2.2,1,20,175,23,1,184,"https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi"
2023,"Reims","Ligue 1","Yunis Abdelhamid","MAR","DF","34",1987,37,1679,2031,82.7,32967,13407,490,571,85.8,1006,1117,90.1,155,279,55.6,2,1,0.9,1,13,155,5,0,215,"https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid"
2023,"Reims","Ligue 1","Martin Adeline","FRA","MF,FW","18",2003,1.2,29,41,70.7,390,93,12,18,66.7,11,14,78.6,1,3,33.3,0,0,0,0,0,2,0,0,3,"https://fbref.com/en/players/7587446d/Martin-Adeline"
2023,"Reims","Ligue 1","Emmanuel Agbadou","CIV","DF","25",1997,26.5,1281,1493,85.8,27077,9413,360,413,87.2,705,764,92.3,202,284,71.1,3,2.4,1.7,0.6,13,112,15,1,131,"https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou"
2023,"Reims","Ligue 1","Valentin Atangana Edoa","FRA","MF","16",2005,1.9,41,48,85.4,650,180,20,23,87,18,18,100,1,4,25,0,0.2,0.2,-0.2,3,4,1,1,5,"https://fbref.com/en/players/6b5edd5d/Valentin-Atangana-Edoa"
2023,"Reims","Ligue 1","Folarin Balogun","USA","FW","21",2001,33.3,408,582,70.1,5755,1189,235,303,77.6,127,180,70.6,17,29,58.6,2,3.8,3.3,-1.8,36,28,19,1,55,"https://fbref.com/en/players/31822f8c/Folarin-Balogun"
2023,"Reims","Ligue 1","Mitchell van Bergen","NED","FW,DF","22",1999,10.1,205,303,67.7,3177,1016,110,134,82.1,63,97,64.9,19,46,41.3,1,2.7,2.6,-1.7,19,11,18,10,21,"https://fbref.com/en/players/0b2c9aec/Mitchell-van-Bergen"
2023,"Reims","Ligue 1","El Bilal Touré","MLI","FW","20",2001,1,16,20,80,234,46,9,11,81.8,6,7,85.7,0,1,0,0,0.1,0,-0.1,2,1,1,0,1,"https://fbref.com/en/players/47c609d5/El-Bilal-Toure"
2023,"Reims","Ligue 1","Maxime Busi","BEL","DF","22",1999,11.6,464,614,75.6,8573,2893,197,242,81.4,200,249,80.3,58,98,59.2,1,0.7,0.7,0.3,7,39,13,7,57,"https://fbref.com/en/players/7b082ec2/Maxime-Busi"
2023,"Reims","Ligue 1","Jens Cajuste","SWE","MF","22",1999,17,606,739,82,11081,3065,251,297,84.5,266,312,85.3,72,98,73.5,1,1.2,0.9,-0.2,16,66,15,0,109,"https://fbref.com/en/players/928a4a61/Jens-Cajuste"
2023,"Reims","Ligue 1","Thibault De Smet","BEL","DF","24",1998,19.5,878,1123,78.2,14328,5398,413,486,85,387,467,82.9,53,112,47.3,1,1.3,1.8,-0.3,12,86,20,9,89,"https://fbref.com/en/players/5fdcb075/Thibault-De-Smet"
2023,"Reims","Ligue 1","Mamadou Diakhon","FRA","FW","16",2005,0.2,2,2,100,27,8,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/331c5a98/Mamadou-Diakhon"
2023,"Reims","Ligue 1","Ibrahim Diakité","GUI","DF","18",2003,1.5,48,68,70.6,600,354,36,42,85.7,11,15,73.3,0,6,0,0,0,0,0,0,1,0,0,2,"https://fbref.com/en/players/d8c19a60/Ibrahim-Diakite"
2023,"Reims","Ligue 1","Yehvann Diouf","FRA","GK","22",1999,31,851,1063,80.1,23462,15373,97,98,99,460,466,98.7,289,490,59,0,0,0,0,1,6,0,0,1,"https://fbref.com/en/players/eedea60b/Yehvann-Diouf"
2023,"Reims","Ligue 1","Kamory Doumbia","MLI","MF","19",2003,12.8,428,538,79.6,6994,2058,202,241,83.8,179,212,84.4,31,47,66,2,2.9,1.6,-0.9,18,66,14,1,85,"https://fbref.com/en/players/9226aa22/Kamory-Doumbia"
2023,"Reims","Ligue 1","Wout Faes","BEL","DF","24",1998,3,95,115,82.6,2016,841,22,28,78.6,54,58,93.1,16,23,69.6,0,0,0.2,0,1,8,2,0,8,"https://fbref.com/en/players/9c221d14/Wout-Faes"
2023,"Reims","Ligue 1","Fallou Fall","SEN","DF","18",2004,0.4,12,13,92.3,263,155,1,2,50,10,10,100,1,1,100,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/2c8a91b9/Fallou-Fall"
2023,"Reims","Ligue 1","Alexis Flips","FRA","FW,MF","22",2000,22,690,1034,66.7,12630,5069,313,395,79.2,263,366,71.9,95,204,46.6,6,6.2,6.7,-0.2,44,83,45,19,110,"https://fbref.com/en/players/caef7840/Alexis-Flips"
2023,"Reims","Ligue 1","Thomas Foket","BEL","DF","27",1994,22,1011,1257,80.4,16877,4625,445,535,83.2,470,555,84.7,66,103,64.1,1,2.8,2.9,-1.8,23,67,17,9,94,"https://fbref.com/en/players/90eb507d/Thomas-Foket"
2023,"Reims","Ligue 1","Andrew Gravillon","GLP","DF","24",1998,11.5,330,445,74.2,6298,2474,127,157,80.9,159,191,83.2,38,75,50.7,0,0.4,0.6,-0.4,3,31,4,2,38,"https://fbref.com/en/players/49136c42/Andrew-Gravillon"
2023,"Reims","Ligue 1","Rafik Guitane","FRA","FW","23",1999,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7091324a/Rafik-Guitane"
2023,"Reims","Ligue 1","Noah Holm","NOR","FW,MF","21",2001,2.2,27,44,61.4,404,80,16,21,76.2,9,14,64.3,1,4,25,0,0.3,0.1,-0.3,3,3,1,0,2,"https://fbref.com/en/players/61b77d0a/Noah-Holm"
2023,"Reims","Ligue 1","Junya Ito","JPN","FW","29",1993,32.4,708,1125,62.9,11236,4338,363,479,75.8,253,392,64.5,59,151,39.1,5,8,9.2,-3,65,68,73,21,141,"https://fbref.com/en/players/dbd3a428/Junya-Ito"
2023,"Reims","Ligue 1","Check Keita","FRA","DF","19",2003,7.6,264,305,86.6,5059,1150,90,100,90,146,154,94.8,22,35,62.9,0,0,0,0,1,14,0,0,19,"https://fbref.com/en/players/c9f2f83a/Check-Keita"
2023,"Reims","Ligue 1","Samuel Koeberlé","FRA","MF","17",2004,0,5,6,83.3,43,25,4,4,100,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6751b938/Samuel-Koeberle"
2023,"Reims","Ligue 1","Banzouzi Locko","FRA","DF","20",2002,11.8,362,470,77,5529,2311,199,229,86.9,129,177,72.9,21,38,55.3,0,0.5,0.5,-0.5,8,44,7,3,55,"https://fbref.com/en/players/40221fa7/Banzouzi-Locko"
2023,"Reims","Ligue 1","Dion Lopy","SEN","MF","20",2002,15.3,627,741,84.6,12141,3116,229,274,83.6,279,318,87.7,97,118,82.2,1,1.6,0.7,-0.6,15,82,4,0,101,"https://fbref.com/en/players/64c14d49/Dion-Lopy"
2023,"Reims","Ligue 1","Myziane Maolida","FRA","MF,FW","23",1999,2.6,75,104,72.1,1057,225,46,61,75.4,20,28,71.4,4,7,57.1,0,0.4,0.3,-0.4,2,6,6,0,8,"https://fbref.com/en/players/706a60e1/Myziane-Maolida"
2023,"Reims","Ligue 1","Azor Matusiwa","NED","MF","24",1998,27.6,1376,1617,85.1,26423,8698,508,605,84,636,702,90.6,192,234,82.1,0,1.2,1.3,-1.2,24,148,13,0,213,"https://fbref.com/en/players/a17a94d6/Azor-Matusiwa"
2023,"Reims","Ligue 1","Nathanael Mbuku","FRA","FW,MF","20",2002,0.7,22,27,81.5,318,86,12,14,85.7,9,10,90,0,1,0,0,0,0,0,0,2,0,0,3,"https://fbref.com/en/players/46750e9c/Nathanael-Mbuku"
2023,"Reims","Ligue 1","Marshall Munetsi","ZIM","MF","26",1996,30,651,886,73.5,10519,3417,306,394,77.7,248,313,79.2,56,109,51.4,3,3.1,2.1,-0.1,31,71,11,2,95,"https://fbref.com/en/players/2acf0cd7/Marshall-Munetsi"
2023,"Reims","Ligue 1","Patrick Pentz","AUT","GK","25",1997,7,141,211,66.8,3725,2480,34,36,94.4,61,61,100,44,112,39.3,0,0,0,0,0,3,0,0,0,"https://fbref.com/en/players/0810b6df/Patrick-Pentz"
2023,"Reims","Ligue 1","Kaj Sierhuis","NED","FW,MF","24",1998,2.4,33,64,51.6,627,107,15,24,62.5,12,24,50,5,8,62.5,0,0,0.1,0,0,2,0,0,3,"https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis"
2023,"Reims","Ligue 1","Mohamed Toure","AUS","FW,MF","18",2004,0.3,3,6,50,46,15,2,4,50,1,1,100,0,1,0,0,0,0,0,1,0,0,0,1,"https://fbref.com/en/players/8ac64b4e/Mohamed-Toure"
2023,"Reims","Ligue 1","Arber Zeneli","KVX","FW,MF","27",1995,11.1,302,430,70.2,4497,1514,180,219,82.2,90,130,69.2,19,49,38.8,2,3.1,2.3,-1.1,22,24,19,1,51,"https://fbref.com/en/players/095e4199/Arber-Zeneli"
2023,"Rennes","Ligue 1","Matthis Abline","FRA","FW,MF","19",2003,1.2,7,15,46.7,129,30,3,6,50,3,4,75,1,1,100,0,0.3,0.2,-0.3,2,1,1,0,2,"https://fbref.com/en/players/0e46fa2f/Matthis-Abline"
2023,"Rennes","Ligue 1","Doğan Alemdar","TUR","GK","19",2002,4.5,95,145,65.5,2786,2199,20,20,100,47,47,100,28,77,36.4,0,0.1,0,-0.1,1,2,0,0,0,"https://fbref.com/en/players/9e17ccff/Dogan-Alemdar"
2023,"Rennes","Ligue 1","Lorenz Assignon","TOG","DF","22",2000,2.9,127,155,81.9,2129,587,60,72,83.3,60,70,85.7,6,11,54.5,1,0.3,0.3,0.7,1,8,0,0,11,"https://fbref.com/en/players/b026bbf6/Lorenz-Assignon"
2023,"Rennes","Ligue 1","Loïc Bade","FRA","DF","22",2000,1,52,59,88.1,1163,396,8,10,80,35,36,97.2,9,13,69.2,1,0.1,0,0.9,1,2,0,0,3,"https://fbref.com/en/players/114bbdee/Loic-Bade"
2023,"Rennes","Ligue 1","Jeanöel Belocian","FRA","DF","17",2005,5.6,274,308,89,4796,1397,105,120,87.5,156,165,94.5,13,19,68.4,0,0.1,0.3,-0.1,1,13,1,0,21,"https://fbref.com/en/players/c678ddd7/Jeanoel-Belocian"
2023,"Rennes","Ligue 1","Benjamin Bourigeaud","FRA","MF,FW","28",1994,34.1,1505,2007,75,28664,9729,576,692,83.2,682,843,80.9,207,382,54.2,10,11.6,10.3,-1.6,98,183,96,19,264,"https://fbref.com/en/players/20e73fac/Benjamin-Bourigeaud"
2023,"Rennes","Ligue 1","Alan Do Marcolino","GAB","FW","20",2002,0.2,2,2,100,28,2,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1bd5bdc4/Alan-Do-Marcolino"
2023,"Rennes","Ligue 1","Jeremy Doku","BEL","MF,FW","20",2002,14.3,433,521,83.1,6731,1455,222,262,84.7,177,203,87.2,24,27,88.9,2,4.9,4,-2.9,30,27,35,3,71,"https://fbref.com/en/players/fffea3e5/Jeremy-Doku"
2023,"Rennes","Ligue 1","Désiré Doué","FRA","MF,FW","17",2005,12.4,351,453,77.5,6004,1339,167,212,78.8,129,158,81.6,38,54,70.4,1,1.5,1.3,-0.5,15,41,13,1,57,"https://fbref.com/en/players/9e7483ff/Desire-Doue"
2023,"Rennes","Ligue 1","Guela Doué","FRA","FW,MF","19",2002,0.1,9,10,90,160,12,3,3,100,6,7,85.7,0,0,NA,0,0,0,0,0,0,0,0,1,"https://fbref.com/en/players/b4ef3fb5/Guela-Doue"
2023,"Rennes","Ligue 1","Amine Gouiri","FRA","FW,MF","22",2000,28,588,742,79.2,8451,1576,307,376,81.6,209,252,82.9,31,41,75.6,3,4.3,4.9,-1.3,37,32,31,3,70,"https://fbref.com/en/players/aad56ca3/Amine-Gouiri"
2023,"Rennes","Ligue 1","Sehrou Guirassy","GUI","MF","26",1996,0.3,8,8,100,67,7,6,6,100,0,0,NA,0,0,NA,0,0.1,0,-0.1,2,1,0,0,0,"https://fbref.com/en/players/923f4dda/Sehrou-Guirassy"
2023,"Rennes","Ligue 1","Arnaud Kalimuendo","FRA","FW","20",2002,20.5,359,442,81.2,4715,790,214,250,85.6,114,128,89.1,8,14,57.1,3,2.4,2.1,0.6,12,19,8,0,32,"https://fbref.com/en/players/bf4c41f9/Arnaud-Kalimuendo"
2023,"Rennes","Ligue 1","Gaëtan Laborde","FRA","FW","28",1994,2.8,41,61,67.2,623,128,25,35,71.4,12,17,70.6,2,5,40,0,0.2,0.2,-0.2,3,3,2,1,5,"https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde"
2023,"Rennes","Ligue 1","Lovro Majer","CRO","MF,FW","24",1998,18.5,758,976,77.7,13129,3666,316,387,81.7,334,388,86.1,75,130,57.7,5,4.4,4.5,0.6,36,90,36,9,134,"https://fbref.com/en/players/fc46aab1/Lovro-Majer"
2023,"Rennes","Ligue 1","Steve Mandanda","FRA","GK","37",1985,33.5,919,1216,75.6,25001,17025,156,158,98.7,468,478,97.9,291,573,50.8,1,0.1,0,0.9,1,15,0,0,1,"https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda"
2023,"Rennes","Ligue 1","Birger Meling","NOR","DF","27",1994,13.4,671,787,85.3,11341,3382,304,345,88.1,307,345,89,47,65,72.3,1,0.9,1.8,0.1,7,57,15,4,91,"https://fbref.com/en/players/70c52749/Birger-Meling"
2023,"Rennes","Ligue 1","Warmed Omari","FRA","DF","22",2000,15.1,911,982,92.8,19205,5888,203,223,91,573,592,96.8,125,147,85,0,0.4,0.6,-0.4,5,42,2,0,58,"https://fbref.com/en/players/4534a352/Warmed-Omari"
2023,"Rennes","Ligue 1","Joe Rodon","WAL","DF","24",1997,15.7,945,1051,89.9,19753,5513,181,214,84.6,661,697,94.8,90,118,76.3,0,0,0.2,0,1,39,0,0,49,"https://fbref.com/en/players/8d62d31a/Joe-Rodon"
2023,"Rennes","Ligue 1","Ibrahim Salah","MAR","FW,MF","20",2001,2.5,94,121,77.7,1421,359,44,54,81.5,40,46,87,5,11,45.5,0,0.3,0.4,-0.3,6,6,8,3,14,"https://fbref.com/en/players/cad3fd4d/Ibrahim-Salah"
2023,"Rennes","Ligue 1","Baptiste Santamaria","FRA","MF","27",1995,20.1,1119,1317,85,21674,5252,410,476,86.1,515,583,88.3,162,204,79.4,0,0.7,1.3,-0.7,12,125,8,0,141,"https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria"
2023,"Rennes","Ligue 1","Djed Spence","ENG","DF","21",2000,6.4,278,315,88.3,4201,891,139,154,90.3,126,140,90,5,11,45.5,0,0.1,0.2,-0.1,2,23,5,1,21,"https://fbref.com/en/players/9bc9a519/Djed-Spence"
2023,"Rennes","Ligue 1","Kamaldeen Sulemana","GHA","FW,MF","20",2002,3.6,127,155,81.9,2261,415,64,73,87.7,43,48,89.6,16,22,72.7,0,0.6,0.9,-0.6,6,7,5,2,18,"https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana"
2023,"Rennes","Ligue 1","Flavien Tait","FRA","MF","29",1993,18.7,933,1087,85.8,16420,4480,410,467,87.8,375,416,90.1,111,139,79.9,2,2.2,2.5,-0.2,22,119,29,1,154,"https://fbref.com/en/players/a0f9b535/Flavien-Tait"
2023,"Rennes","Ligue 1","Martin Terrier","FRA","FW,MF","25",1997,14.7,447,603,74.1,6794,1561,230,302,76.2,146,187,78.1,38,52,73.1,4,3.4,2.2,0.6,26,39,15,3,60,"https://fbref.com/en/players/5148dcc5/Martin-Terrier"
2023,"Rennes","Ligue 1","Arthur Theate","BEL","DF","22",2000,34.7,2296,2568,89.4,46250,15551,631,684,92.3,1361,1449,93.9,266,366,72.7,0,0.6,0.8,-0.6,9,216,4,0,248,"https://fbref.com/en/players/df8d6029/Arthur-Theate"
2023,"Rennes","Ligue 1","Karl Toko Ekambi","CMR","FW,MF","29",1992,10.8,208,288,72.2,2928,599,116,146,79.5,77,107,72,5,8,62.5,2,1.4,0.9,0.6,12,10,8,2,21,"https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi"
2023,"Rennes","Ligue 1","Hamari Traoré","MLI","DF","30",1992,28.1,1541,1826,84.4,27185,8228,633,709,89.3,759,868,87.4,124,194,63.9,4,2.6,3.6,1.4,22,132,34,13,159,"https://fbref.com/en/players/a4b1028a/Hamari-Traore"
2023,"Rennes","Ligue 1","Adrien Truffert","FRA","DF","20",2001,21.7,1106,1395,79.3,17515,5252,544,621,87.6,487,625,77.9,52,87,59.8,6,1.5,1.6,4.5,22,71,17,10,89,"https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert"
2023,"Rennes","Ligue 1","Chimuanya Ugochukwu","FRA","MF","18",2004,14.8,566,648,87.3,10531,2415,213,249,85.5,276,297,92.9,64,77,83.1,1,0.8,0.6,0.2,3,43,3,0,50,"https://fbref.com/en/players/1df4a109/Chimuanya-Ugochukwu"
2023,"Rennes","Ligue 1","Christopher Wooh","CMR","DF","20",2001,11.2,569,618,92.1,12081,3249,119,130,91.5,382,398,96,65,85,76.5,0,0.2,0.1,-0.2,1,24,0,0,38,"https://fbref.com/en/players/b003239d/Christopher-Wooh"
2023,"Rennes","Ligue 1","Xeka","POR","MF","27",1994,6.1,279,312,89.4,5221,1409,116,124,93.5,118,130,90.8,35,40,87.5,0,0,0.2,0,0,32,2,0,39,"https://fbref.com/en/players/f3600c02/Xeka"
2023,"Roma","Serie A","Tammy Abraham","ENG","FW","24",1997,24.3,342,513,66.7,4964,1248,198,260,76.2,102,163,62.6,24,36,66.7,3,3.6,2.8,-0.6,33,18,17,2,54,"https://fbref.com/en/players/f586779e/Tammy-Abraham"
2023,"Roma","Serie A","Andrea Belotti","ITA","FW","28",1993,12.7,171,258,66.3,2169,381,103,135,76.3,45,62,72.6,5,9,55.6,2,1.6,0.7,0.4,14,6,5,0,13,"https://fbref.com/en/players/d705ba44/Andrea-Belotti"
2023,"Roma","Serie A","Edoardo Bove","ITA","MF","20",2002,11,309,406,76.1,4427,1026,168,201,83.6,110,139,79.1,13,30,43.3,0,0.9,0.7,-0.9,7,20,6,0,33,"https://fbref.com/en/players/ae94a6c5/Edoardo-Bove"
2023,"Roma","Serie A","Mohamed Camara","GUI","MF","25",1997,7.7,252,323,78,4178,844,125,143,87.4,105,129,81.4,18,31,58.1,0,0.4,0.5,-0.4,3,27,3,1,30,"https://fbref.com/en/players/13ea2544/Mohamed-Camara"
2023,"Roma","Serie A","Zeki Çelik","TUR","DF","25",1997,16.7,697,927,75.2,11222,4779,365,408,89.5,250,323,77.4,59,124,47.6,1,1.6,1.4,-0.6,16,55,24,7,67,"https://fbref.com/en/players/31a62dc7/Zeki-Celik"
2023,"Roma","Serie A","Bryan Cristante","ITA","MF,DF","27",1995,32.6,1381,1679,82.3,25923,8226,571,647,88.3,590,666,88.6,182,296,61.5,1,1.4,2,-0.4,16,157,17,4,142,"https://fbref.com/en/players/16657b95/Bryan-Cristante"
2023,"Roma","Serie A","Paulo Dybala","ARG","MF,FW","28",1993,19.3,650,833,78,11560,2954,340,384,88.5,189,235,80.4,100,149,67.1,6,6.9,4.5,-0.9,53,49,21,1,75,"https://fbref.com/en/players/e0921a4f/Paulo-Dybala"
2023,"Roma","Serie A","Roger Ibanez","BRA","DF","23",1998,31.1,1462,1663,87.9,27071,9588,554,607,91.3,745,798,93.4,146,213,68.5,0,0.6,0.9,-0.6,6,71,4,0,77,"https://fbref.com/en/players/82efe6fa/Roger-Ibanez"
2023,"Roma","Serie A","Rick Karsdorp","NED","DF","27",1995,7.9,295,380,77.6,5109,1611,134,153,87.6,131,155,84.5,27,53,50.9,0,1.2,1.1,-1.2,6,13,11,1,24,"https://fbref.com/en/players/9f84febe/Rick-Karsdorp"
2023,"Roma","Serie A","Marash Kumbulla","ALB","DF","22",2000,2.9,157,180,87.2,2847,772,65,67,97,80,85,94.1,9,22,40.9,0,0.1,0,-0.1,1,3,0,0,8,"https://fbref.com/en/players/a40819d9/Marash-Kumbulla"
2023,"Roma","Serie A","Diego Llorente","ESP","DF","28",1993,6.4,264,300,88,4937,1576,100,109,91.7,141,152,92.8,22,32,68.8,0,0.1,0.1,-0.1,1,15,0,0,12,"https://fbref.com/en/players/bba30585/Diego-Llorente"
2023,"Roma","Serie A","Jordan Majchrzak","POL","FW","17",2004,0.2,3,4,75,27,15,3,3,100,0,1,0,0,0,NA,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/2e7dafe5/Jordan-Majchrzak"
2023,"Roma","Serie A","Gianluca Mancini","ITA","DF","26",1996,31.8,1306,1621,80.6,24870,8978,494,542,91.1,638,718,88.9,157,311,50.5,2,1.6,1.3,0.4,16,104,15,5,93,"https://fbref.com/en/players/5aa53281/Gianluca-Mancini"
2023,"Roma","Serie A","Nemanja Matić","SRB","MF","33",1988,20.6,1109,1295,85.6,19601,6044,490,532,92.1,454,510,89,124,179,69.3,2,2.6,1.9,-0.6,24,136,16,3,134,"https://fbref.com/en/players/eb7822d7/Nemanja-Matic"
2023,"Roma","Serie A","Filippo Missori","ITA","DF","18",2004,2,41,61,67.2,688,291,18,24,75,21,28,75,1,5,20,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/2d3d7c0d/Filippo-Missori"
2023,"Roma","Serie A","Rui Patrício","POR","GK","34",1988,35,677,887,76.3,18489,12522,130,130,100,310,313,99,235,439,53.5,0,0,0,0,0,7,0,0,0,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
2023,"Roma","Serie A","Lorenzo Pellegrini","ITA","MF","26",1996,28.3,816,1114,73.2,14299,4489,390,452,86.3,275,352,78.1,118,238,49.6,5,6.9,6.2,-1.9,70,62,23,3,106,"https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini"
2023,"Roma","Serie A","Niccolò Pisilli","ITA","MF","17",2004,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli"
2023,"Roma","Serie A","Stephan El Shaarawy","ITA","DF,MF","29",1992,16.9,665,825,80.6,10633,2974,357,403,88.6,245,298,82.2,47,77,61,2,1.4,1.6,0.6,27,36,21,3,66,"https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy"
2023,"Roma","Serie A","Eldor Shomurodov","UZB","FW","27",1995,1.3,25,33,75.8,371,69,15,19,78.9,9,11,81.8,1,1,100,0,0,0,0,0,0,1,0,4,"https://fbref.com/en/players/57469b2d/Eldor-Shomurodov"
2023,"Roma","Serie A","Chris Smalling","ENG","DF","32",1989,31.2,1173,1344,87.3,22956,7520,335,366,91.5,713,778,91.6,113,162,69.8,1,0.4,0.8,0.6,6,35,3,0,51,"https://fbref.com/en/players/b6964eb6/Chris-Smalling"
2023,"Roma","Serie A","Ola Solbakken","NOR","MF,FW","23",1998,5.6,112,159,70.4,1770,364,62,77,80.5,39,49,79.6,7,20,35,2,1.6,1,0.4,11,7,4,1,14,"https://fbref.com/en/players/78f13530/Ola-Solbakken"
2023,"Roma","Serie A","Leonardo Spinazzola","ITA","DF","29",1993,18.4,750,989,75.8,13111,4315,355,408,87,300,385,77.9,78,144,54.2,4,2,2,2,21,37,26,12,63,"https://fbref.com/en/players/3626daea/Leonardo-Spinazzola"
2023,"Roma","Serie A","Mile Svilar","SRB","GK","22",1999,3,49,77,63.6,1589,1235,4,4,100,25,25,100,19,47,40.4,0,0,0,0,0,3,0,0,0,"https://fbref.com/en/players/bcf5058a/Mile-Svilar"
2023,"Roma","Serie A","Benjamin Tahirovic","BIH","MF","19",2003,3.9,133,156,85.3,2282,474,60,66,90.9,56,64,87.5,14,19,73.7,0,0.2,0.2,-0.2,4,8,2,2,9,"https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic"
2023,"Roma","Serie A","Matías Viña","URU","DF","24",1997,0.6,22,30,73.3,392,68,8,10,80,11,16,68.8,2,3,66.7,0,0.1,0,-0.1,1,3,0,0,2,"https://fbref.com/en/players/08eb3b58/Matias-Vina"
2023,"Roma","Serie A","Cristian Volpato","ITA","MF","18",2003,2.5,83,105,79,1507,407,38,43,88.4,27,33,81.8,15,22,68.2,1,1.2,0.3,-0.2,4,9,5,2,18,"https://fbref.com/en/players/72f87f25/Cristian-Volpato"
2023,"Roma","Serie A","Georginio Wijnaldum","NED","MF","31",1990,8.5,169,204,82.8,2254,502,103,118,87.3,53,60,88.3,5,7,71.4,0,0.7,0.8,-0.7,8,9,6,2,18,"https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum"
2023,"Roma","Serie A","Nicola Zalewski","POL","DF","20",2002,24.4,933,1252,74.5,16262,5001,441,503,87.7,364,462,78.8,103,220,46.8,1,1.2,1.9,-0.2,12,58,24,6,85,"https://fbref.com/en/players/45191c29/Nicola-Zalewski"
2023,"Roma","Serie A","Nicolò Zaniolo","ITA","MF,FW","23",1999,9.9,125,196,63.8,2173,488,63,85,74.1,46,67,68.7,15,26,57.7,0,0.9,0.6,-0.9,8,10,7,1,19,"https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo"
2023,"Salernitana","Serie A","Emil Bohinen","NOR","MF","23",1999,9.2,404,479,84.3,5591,1452,238,262,90.8,127,146,87,16,28,57.1,0,0.7,0.3,-0.7,12,25,5,1,31,"https://fbref.com/en/players/c83c203f/Emil-Bohinen"
2023,"Salernitana","Serie A","Federico Bonazzoli","ITA","FW,MF","25",1997,12.4,264,354,74.6,4654,966,135,162,83.3,84,104,80.8,37,53,69.8,1,1.1,0.7,-0.1,8,30,6,0,43,"https://fbref.com/en/players/bf57eaab/Federico-Bonazzoli"
2023,"Salernitana","Serie A","Erik Botheim","NOR","MF,FW","22",2000,9.6,165,231,71.4,2038,460,99,126,78.6,42,59,71.2,5,7,71.4,3,1.8,0.7,1.2,9,10,4,0,21,"https://fbref.com/en/players/3d13d9e4/Erik-Botheim"
2023,"Salernitana","Serie A","Domagoj Bradarić","CRO","DF","22",1999,25,857,1155,74.2,13414,4480,462,535,86.4,315,414,76.1,55,144,38.2,3,2.3,1.5,0.7,17,40,17,9,52,"https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric"
2023,"Salernitana","Serie A","Dylan Bronn","TUN","DF","27",1995,18.7,855,1007,84.9,15486,6081,355,387,91.7,407,443,91.9,82,137,59.9,0,0.4,0.8,-0.4,5,62,4,1,70,"https://fbref.com/en/players/edd81e2a/Dylan-Bronn"
2023,"Salernitana","Serie A","Antonio Candreva","ITA","MF,DF","35",1987,30.3,1165,1597,72.9,19672,6882,604,660,91.5,393,536,73.3,124,285,43.5,4,4.7,4.9,-0.7,57,98,55,30,135,"https://fbref.com/en/players/356c9002/Antonio-Candreva"
