"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2023,"Lorient","Ligue 1","Montassar Talbi","TUN","DF","24",1998,38,1,9,6,66.7,0.24,0.16,0.11,0.17,11.8,0,0,0,0.7,0.7,0.08,0.3,0.3,"https://fbref.com/en/players/a4a44eb0/Montassar-Talbi"
2023,"Lorient","Ligue 1","Darlin Yongwa","CMR","DF","21",2000,8.7,1,9,3,33.3,1.04,0.35,0.11,0.33,16.9,0,0,0,0.7,0.7,0.08,0.3,0.3,"https://fbref.com/en/players/061266cd/Darlin-Yongwa"
2023,"Lyon","Ligue 1","Houssem Aouar","ALG","MF","24",1998,5.8,1,14,6,42.9,2.4,1.03,0.07,0.17,15.1,0,0,0,1.4,1.4,0.11,-0.4,-0.4,"https://fbref.com/en/players/a5db0bec/Houssem-Aouar"
2023,"Lyon","Ligue 1","Mohamed El Arouch","FRA","MF","18",2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/508a9011/Mohamed-El-Arouch"
2023,"Lyon","Ligue 1","Bradley Barcola","FRA","FW,MF","19",2002,16,5,27,13,48.1,1.69,0.81,0.19,0.38,13.6,0,0,0,3.5,3.5,0.13,1.5,1.5,"https://fbref.com/en/players/a0d55a09/Bradley-Barcola"
2023,"Lyon","Ligue 1","Jérôme Boateng","GER","DF","33",1988,4.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2db2fd7b/Jerome-Boateng"
2023,"Lyon","Ligue 1","Maxence Caqueret","FRA","MF","22",2000,30.7,4,26,13,50,0.85,0.42,0.15,0.31,19.1,3,0,0,2.6,2.6,0.1,1.4,1.4,"https://fbref.com/en/players/f81ef10d/Maxence-Caqueret"
2023,"Lyon","Ligue 1","Rayan Cherki","FRA","MF,FW","18",2003,20.8,4,61,21,34.4,2.93,1.01,0.07,0.19,18.7,3,0,0,4.9,4.9,0.08,-0.9,-0.9,"https://fbref.com/en/players/b34c63a5/Rayan-Cherki"
2023,"Lyon","Ligue 1","Damien Da Silva","FRA","DF","34",1988,3.8,0,2,0,0,0.53,0,0,NA,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva"
2023,"Lyon","Ligue 1","Moussa Dembélé","FRA","FW,MF","26",1996,9.7,3,28,13,46.4,2.87,1.33,0.11,0.23,13.3,0,0,0,3.8,3.8,0.14,-0.8,-0.8,"https://fbref.com/en/players/e7986081/Moussa-Dembele"
2023,"Lyon","Ligue 1","Sinaly Diomande","CIV","DF","21",2001,21.7,0,10,2,20,0.46,0.09,0,0,12.6,0,0,0,0.8,0.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/6de23ab0/Sinaly-Diomande"
2023,"Lyon","Ligue 1","Romain Faivre","FRA","MF","24",1998,3.3,0,5,2,40,1.5,0.6,0,0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/745ca0a3/Romain-Faivre"
2023,"Lyon","Ligue 1","Malo Gusto","FRA","DF","19",2003,17.7,0,7,3,42.9,0.39,0.17,0,0,20.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/d56b9520/Malo-Gusto"
2023,"Lyon","Ligue 1","Henrique","BRA","DF,FW","28",1994,4,0,1,0,0,0.25,0,0,NA,27.6,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/f28474a4/Henrique"
2023,"Lyon","Ligue 1","Jefferson","BRA","FW","22",1999,5,1,10,5,50,2.02,1.01,0.1,0.2,15.7,0,0,0,1.1,1.1,0.11,-0.1,-0.1,"https://fbref.com/en/players/45cce300/Jefferson"
2023,"Lyon","Ligue 1","Sael Kumbedi","FRA","DF","17",2005,14.7,0,9,2,22.2,0.61,0.14,0,0,21.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/c385bf49/Sael-Kumbedi"
2023,"Lyon","Ligue 1","Alexandre Lacazette","FRA","FW","31",1991,32.5,27,107,47,43.9,3.29,1.44,0.2,0.45,14.4,8,6,8,24.1,17.8,0.17,2.9,3.2,"https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette"
2023,"Lyon","Ligue 1","Johann Lepenant","FRA","MF","19",2002,21.5,1,19,1,5.3,0.88,0.05,0.05,1,23.8,0,0,0,0.9,0.9,0.05,0.1,0.1,"https://fbref.com/en/players/1e52971c/Johann-Lepenant"
2023,"Lyon","Ligue 1","Anthony Lopes","POR","GK","31",1990,31.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f00de885/Anthony-Lopes"
2023,"Lyon","Ligue 1","Dejan Lovren","CRO","DF","33",1989,16.2,1,13,3,23.1,0.8,0.19,0.08,0.33,12.5,1,0,0,0.8,0.8,0.06,0.2,0.2,"https://fbref.com/en/players/1a2935f6/Dejan-Lovren"
2023,"Lyon","Ligue 1","Castello Lukeba","FRA","DF","19",2002,33.2,2,13,5,38.5,0.39,0.15,0.15,0.4,10.2,0,0,0,1.2,1.2,0.09,0.8,0.8,"https://fbref.com/en/players/5b9512c5/Castello-Lukeba"
2023,"Lyon","Ligue 1","Thiago Mendes","BRA","MF,DF","30",1992,22.9,1,14,4,28.6,0.61,0.17,0.07,0.25,25.1,2,0,0,0.7,0.7,0.05,0.3,0.3,"https://fbref.com/en/players/c6e5d20f/Thiago-Mendes"
2023,"Lyon","Ligue 1","Lucas Paquetá","BRA","MF","24",1997,1.8,0,5,1,20,2.83,0.57,0,0,15.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta"
2023,"Lyon","Ligue 1","Jeff Reine-Adélaïde","FRA","MF","24",1998,3.7,0,10,7,70,2.68,1.87,0,0,20,0,0,0,0.8,0.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide"
2023,"Lyon","Ligue 1","Rémy Riou","FRA","GK","34",1987,6.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/7f41ee30/Remy-Riou"
2023,"Lyon","Ligue 1","Amin Sarr","SWE","FW","21",2001,6,1,6,5,83.3,1.01,0.84,0.17,0.2,12.7,0,0,0,1.2,1.2,0.2,-0.2,-0.2,"https://fbref.com/en/players/d5326924/Amin-Sarr"
2023,"Lyon","Ligue 1","Mamadou Sarr","FRA","MF","16",2005,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/61f80c89/Mamadou-Sarr"
2023,"Lyon","Ligue 1","Nicolás Tagliafico","ARG","DF","29",1992,33.2,1,23,5,21.7,0.69,0.15,0.04,0.2,16.8,0,0,0,2.4,1.9,0.08,-1.4,-0.9,"https://fbref.com/en/players/f0661424/Nicolas-Tagliafico"
2023,"Lyon","Ligue 1","Tetê","BRA","FW,MF","22",2000,12.3,6,30,13,43.3,2.44,1.06,0.2,0.46,16.5,1,0,0,4.2,4.2,0.14,1.8,1.8,"https://fbref.com/en/players/7120a04d/Tete"
2023,"Lyon","Ligue 1","Karl Toko Ekambi","CMR","FW,MF","29",1992,15,4,41,19,46.3,2.73,1.26,0.1,0.21,14.7,0,0,0,4.4,4.4,0.11,-0.4,-0.4,"https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi"
2023,"Lyon","Ligue 1","Corentin Tolisso","FRA","MF","27",1994,22.6,1,30,9,30,1.33,0.4,0.03,0.11,23,0,0,0,1.7,1.7,0.06,-0.7,-0.7,"https://fbref.com/en/players/652d4c37/Corentin-Tolisso"
2023,"M'Gladbach","Bundesliga","Ramy Bensebaini","ALG","DF","27",1995,27.6,6,39,12,30.8,1.41,0.44,0.1,0.33,17.3,3,2,2,5.3,3.7,0.1,0.7,0.3,"https://fbref.com/en/players/378825c7/Ramy-Bensebaini"
2023,"M'Gladbach","Bundesliga","Yvandro Borges Sanches","LUX","FW,MF","18",2004,0.3,0,1,0,0,3.21,0,0,NA,34.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,"https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches"
2023,"M'Gladbach","Bundesliga","Nico Elvedi","SUI","DF","25",1996,31.4,3,18,9,50,0.57,0.29,0.17,0.33,10.5,0,0,0,2.6,2.6,0.14,0.4,0.4,"https://fbref.com/en/players/48035304/Nico-Elvedi"
2023,"M'Gladbach","Bundesliga","Oscar Fraulo","DEN","FW,MF","18",2003,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/458e3479/Oscar-Fraulo"
2023,"M'Gladbach","Bundesliga","Marvin Friedrich","GER","DF","26",1995,13.9,1,9,4,44.4,0.65,0.29,0.11,0.25,12.9,0,0,0,0.9,0.9,0.09,0.1,0.1,"https://fbref.com/en/players/b77f44a4/Marvin-Friedrich"
2023,"M'Gladbach","Bundesliga","Patrick Herrmann","GER","FW,MF","31",1991,1.8,1,6,2,33.3,3.29,1.1,0.17,0.5,19.7,0,0,0,0.4,0.4,0.06,0.6,0.6,"https://fbref.com/en/players/dfb6490a/Patrick-Herrmann"
2023,"M'Gladbach","Bundesliga","Jonas Hofmann","GER","FW,MF","30",1992,29.8,12,44,22,50,1.48,0.74,0.27,0.55,19,5,0,1,7.2,6.6,0.15,4.8,5.4,"https://fbref.com/en/players/2903a856/Jonas-Hofmann"
2023,"M'Gladbach","Bundesliga","Ko Itakura","JPN","DF","25",1997,22,0,11,4,36.4,0.5,0.18,0,0,14.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,"https://fbref.com/en/players/97d545ae/Ko-Itakura"
2023,"M'Gladbach","Bundesliga","Jan Jakob Olschowsky","GER","GK","20",2001,4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/fa4cabd1/Jan-Jakob-Olschowsky"
2023,"M'Gladbach","Bundesliga","Tony Jantschke","GER","DF,MF","32",1990,1.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/34b54da7/Tony-Jantschke"
2023,"M'Gladbach","Bundesliga","Kouadio Koné","FRA","MF","21",2001,29,1,26,14,53.8,0.9,0.48,0.04,0.07,25.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/86574238/Kouadio-Kone"
2023,"M'Gladbach","Bundesliga","Christoph Kramer","GER","MF","31",1991,24.7,0,6,1,16.7,0.24,0.04,0,0,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/496aeede/Christoph-Kramer"
2023,"M'Gladbach","Bundesliga","Stefan Lainer","AUT","DF","29",1992,9.1,0,6,4,66.7,0.66,0.44,0,0,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8,"https://fbref.com/en/players/4aea5077/Stefan-Lainer"
2023,"M'Gladbach","Bundesliga","Nathan N'Goumou","FRA","FW","22",2000,7.7,1,13,4,30.8,1.68,0.52,0.08,0.25,18.1,0,0,0,0.8,0.8,0.06,0.2,0.2,"https://fbref.com/en/players/e110ea4b/Nathan-NGoumou"
2023,"M'Gladbach","Bundesliga","Luca Netz","GER","DF","19",2003,7.8,1,4,2,50,0.51,0.26,0.25,0.5,14.8,0,0,0,1,1,0.26,0,0,"https://fbref.com/en/players/e79269bd/Luca-Netz"
2023,"M'Gladbach","Bundesliga","Florian Neuhaus","GER","MF","25",1997,15.6,1,28,6,21.4,1.79,0.38,0.04,0.17,21.6,0,0,0,2,2,0.07,-1,-1,"https://fbref.com/en/players/36a59ba4/Florian-Neuhaus"
2023,"M'Gladbach","Bundesliga","Jonas Omlin","SUI","GK","28",1994,14.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c631f952/Jonas-Omlin"
2023,"M'Gladbach","Bundesliga","Alassane Pléa","FRA","FW","29",1993,19.7,2,27,11,40.7,1.37,0.56,0.04,0.09,18.6,1,1,2,5,3.4,0.13,-3,-2.4,"https://fbref.com/en/players/bc6bd723/Alassane-Plea"
2023,"M'Gladbach","Bundesliga","Rocco Reitz","GER","MF","20",2002,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/cc971106/Rocco-Reitz"
2023,"M'Gladbach","Bundesliga","Joe Scally","USA","DF","19",2002,24.5,0,7,1,14.3,0.29,0.04,0,0,17.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,"https://fbref.com/en/players/236f02cd/Joe-Scally"
2023,"M'Gladbach","Bundesliga","Tobias Sippel","GER","GK","34",1988,5.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0d8a37c2/Tobias-Sippel"
2023,"M'Gladbach","Bundesliga","Yann Sommer","SUI","GK","33",1988,10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
2023,"M'Gladbach","Bundesliga","Lars Stindl","GER","FW,MF","33",1988,19.3,8,50,22,44,2.6,1.14,0.16,0.36,20.7,3,0,0,5,5,0.1,3,3,"https://fbref.com/en/players/7cd6badb/Lars-Stindl"
2023,"M'Gladbach","Bundesliga","Semir Telalovic","GER","MF,FW","22",1999,0.1,0,1,1,100,9,9,0,0,25,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/0b45a8d7/Semir-Telalovic"
2023,"M'Gladbach","Bundesliga","Marcus Thuram","FRA","FW","24",1997,27.9,13,92,44,47.8,3.29,1.58,0.14,0.3,12.7,0,0,0,16.5,16.5,0.18,-3.5,-3.5,"https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram"
2023,"M'Gladbach","Bundesliga","Julian Weigl","GER","MF","26",1995,21,1,7,0,0,0.33,0,0,NA,16.7,0,1,1,1.1,0.3,0.04,-0.1,-0.3,"https://fbref.com/en/players/346d51d9/Julian-Weigl"
2023,"M'Gladbach","Bundesliga","Hannes Wolf","AUT","FW","23",1999,5,1,8,3,37.5,1.6,0.6,0.13,0.33,13.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4,"https://fbref.com/en/players/be42a291/Hannes-Wolf"
2023,"Mainz 05","Bundesliga","Ludovic Ajorque","FRA","FW,MF","28",1994,13.5,6,32,14,43.8,2.38,1.04,0.19,0.43,14.8,0,0,0,4.6,4.6,0.14,1.4,1.4,"https://fbref.com/en/players/462475ed/Ludovic-Ajorque"
2023,"Mainz 05","Bundesliga","Aymen Barkok","MAR","MF","24",1998,6.5,0,11,2,18.2,1.7,0.31,0,0,23.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5,"https://fbref.com/en/players/a2a85828/Aymen-Barkok"
2023,"Mainz 05","Bundesliga","Leandro Barreiro Martins","LUX","MF","22",2000,23.8,4,32,14,43.8,1.35,0.59,0.13,0.29,16,0,0,0,3.9,3.9,0.12,0.1,0.1,"https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins"
2023,"Mainz 05","Bundesliga","Stefan Bell","GER","DF","30",1991,26.6,0,7,2,28.6,0.26,0.08,0,0,10.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,"https://fbref.com/en/players/857a5abe/Stefan-Bell"
2023,"Mainz 05","Bundesliga","Delano Burgzorg","NED","FW,MF","23",1998,2.7,0,4,2,50,1.48,0.74,0,0,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/05e2d5ea/Delano-Burgzorg"
2023,"Mainz 05","Bundesliga","Jonathan Burkardt","GER","MF,FW","22",2000,5.9,1,20,6,30,3.38,1.01,0.05,0.17,12.6,0,0,1,3,2.2,0.11,-2,-1.2,"https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt"
2023,"Mainz 05","Bundesliga","Anthony Caci","FRA","DF","25",1997,22.6,2,10,4,40,0.44,0.18,0.2,0.5,16.1,0,0,0,0.6,0.6,0.06,1.4,1.4,"https://fbref.com/en/players/0118c54c/Anthony-Caci"
2023,"Mainz 05","Bundesliga","Danny da Costa","GER","DF","29",1993,13.7,0,7,1,14.3,0.51,0.07,0,0,14.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa"
2023,"Mainz 05","Bundesliga","Finn Dahmen","GER","GK","24",1998,8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/dee3013b/Finn-Dahmen"
2023,"Mainz 05","Bundesliga","Edimilson Fernandes","SUI","DF","26",1996,27.1,0,15,3,20,0.55,0.11,0,0,25,4,0,0,0.7,0.7,0.04,-0.7,-0.7,"https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes"
2023,"Mainz 05","Bundesliga","Angelo Fulgini","FRA","MF","25",1996,5.8,0,8,4,50,1.37,0.69,0,0,18.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,"https://fbref.com/en/players/4b96c347/Angelo-Fulgini"
2023,"Mainz 05","Bundesliga","Brajan Gruda","GER","MF","18",2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ae9b998d/Brajan-Gruda"
2023,"Mainz 05","Bundesliga","Alexander Hack","GER","DF","28",1993,12.6,0,3,0,0,0.24,0,0,NA,12.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/a5ec3ede/Alexander-Hack"
2023,"Mainz 05","Bundesliga","Andreas Hanche-Olsen","NOR","DF","25",1997,16.6,1,7,2,28.6,0.42,0.12,0.14,0.5,13.5,0,0,0,0.4,0.4,0.06,0.6,0.6,"https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen"
2023,"Mainz 05","Bundesliga","Marcus Ingvartsen","DEN","FW,MF","26",1996,14.6,10,32,13,40.6,2.19,0.89,0.19,0.46,15.5,1,4,4,8.4,5.2,0.16,1.6,0.8,"https://fbref.com/en/players/271b8617/Marcus-Ingvartsen"
2023,"Mainz 05","Bundesliga","Lee Jae-sung","KOR","MF","29",1992,21,7,35,17,48.6,1.66,0.81,0.2,0.41,14.7,0,0,0,4.3,4.3,0.12,2.7,2.7,"https://fbref.com/en/players/34b0387f/Lee-Jae-sung"
2023,"Mainz 05","Bundesliga","Dominik Kohr","GER","MF","28",1994,25.5,3,39,8,20.5,1.53,0.31,0.08,0.38,20.5,0,0,0,2.3,2.3,0.06,0.7,0.7,"https://fbref.com/en/players/0fbecd11/Dominik-Kohr"
2023,"Mainz 05","Bundesliga","Maxim Leitsch","GER","DF","24",1998,7.4,0,2,1,50,0.27,0.14,0,0,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,"https://fbref.com/en/players/7e12a98d/Maxim-Leitsch"
2023,"Mainz 05","Bundesliga","Aarón Martín","ESP","DF","25",1997,20.5,5,18,7,38.9,0.88,0.34,0.28,0.71,25.9,8,0,1,2.2,1.4,0.08,2.8,3.6,"https://fbref.com/en/players/2f3e911a/Aaron-Martin"
2023,"Mainz 05","Bundesliga","Marlon Mustapha","AUT","FW,MF","21",2001,0.8,0,3,0,0,3.91,0,0,NA,16.3,0,0,0,0.5,0.5,0.18,-0.5,-0.5,"https://fbref.com/en/players/9ff8ec4a/Marlon-Mustapha"
2023,"Mainz 05","Bundesliga","Karim Onisiwo","AUT","FW,MF","30",1992,28.2,10,68,32,47.1,2.41,1.13,0.15,0.31,15.6,0,0,0,8.2,8.2,0.12,1.8,1.8,"https://fbref.com/en/players/f26834c7/Karim-Onisiwo"
2023,"Mainz 05","Bundesliga","Eniss Shabani","GER","MF","19",2003,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0c88efca/Eniss-Shabani"
2023,"Mainz 05","Bundesliga","Anton Stach","GER","MF","23",1998,23,1,36,10,27.8,1.57,0.43,0.03,0.1,22.6,4,0,0,2.2,2.2,0.06,-1.2,-1.2,"https://fbref.com/en/players/0f59a7bf/Anton-Stach"
2023,"Mainz 05","Bundesliga","Niklas Tauer","GER","DF,MF","21",2001,1,0,1,0,0,0.97,0,0,NA,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/27270af4/Niklas-Tauer"
2023,"Mainz 05","Bundesliga","Nelson Weiper","GER","FW,DF","17",2005,1.1,2,5,4,80,4.55,3.64,0.4,0.5,7.3,0,0,0,1.7,1.7,0.33,0.3,0.3,"https://fbref.com/en/players/231c67ff/Nelson-Weiper"
2023,"Mainz 05","Bundesliga","Silvan Widmer","SUI","DF","29",1993,18.8,2,19,6,31.6,1.01,0.32,0.11,0.33,10.8,0,0,0,2.5,2.5,0.13,-0.5,-0.5,"https://fbref.com/en/players/f68b64fc/Silvan-Widmer"
2023,"Mainz 05","Bundesliga","Robin Zentner","GER","GK","27",1994,26,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5c4bf6ba/Robin-Zentner"
2023,"Mallorca","La Liga","Amath","SEN","MF,FW","26",1996,13.6,2,23,7,30.4,1.69,0.51,0.09,0.29,14,0,0,0,2.7,2.7,0.12,-0.7,-0.7,"https://fbref.com/en/players/f3b1d9a2/Amath"
2023,"Mallorca","La Liga","Josep Antoni Gayá","ESP","DF,MF","22",2000,1.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya"
2023,"Mallorca","La Liga","Ludwig Augustinsson","SWE","DF","28",1994,1.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson"
2023,"Mallorca","La Liga","Iddrisu Baba","GHA","MF,DF","26",1996,18.9,0,12,2,16.7,0.63,0.11,0,0,24,0,0,0,0.6,0.6,0.05,-0.6,-0.6,"https://fbref.com/en/players/bfd381b3/Iddrisu-Baba"
2023,"Mallorca","La Liga","Rodrigo Battaglia","ARG","MF","31",1991,7.6,0,2,0,0,0.26,0,0,NA,18,0,0,0,0.2,0.2,0.08,-0.2,-0.2,"https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia"
2023,"Mallorca","La Liga","Copete","ESP","DF","22",1999,24.5,1,6,1,16.7,0.24,0.04,0.17,1,7.8,0,0,0,1,0.5,0.09,0,0.5,"https://fbref.com/en/players/0f26ffd7/Copete"
2023,"Mallorca","La Liga","Jaume Costa","ESP","DF","34",1988,28.9,0,11,6,54.5,0.38,0.21,0,0,15.7,0,0,0,1,1,0.09,-1,-1,"https://fbref.com/en/players/808d48f3/Jaume-Costa"
2023,"Mallorca","La Liga","Braian Cufré","ARG","DF","25",1996,2.4,0,3,0,0,1.23,0,0,NA,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/192c89a6/Braian-Cufre"
2023,"Mallorca","La Liga","Iñigo Ruiz de Galarreta","ESP","MF","28",1993,27.2,0,10,2,20,0.37,0.07,0,0,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,"https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta"
2023,"Mallorca","La Liga","Giovanni González","URU","DF","27",1994,10.3,0,4,0,0,0.39,0,0,NA,19,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez"
2023,"Mallorca","La Liga","Dominik Greif","SVK","GK","25",1997,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/30061f53/Dominik-Greif"
2023,"Mallorca","La Liga","Clément Grenier","FRA","MF","31",1991,8,0,3,2,66.7,0.38,0.25,0,0,23.1,1,0,0,0.2,0.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/8b298f56/Clement-Grenier"
2023,"Mallorca","La Liga","Dennis Hadzikadunic","BIH","DF","24",1998,6.8,0,5,1,20,0.73,0.15,0,0,15.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3,"https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic"
2023,"Mallorca","La Liga","Lago Junior","CIV","FW,MF","31",1990,0.6,0,2,1,50,3.46,1.73,0,0,17.4,0,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/360d70f8/Lago-Junior"
2023,"Mallorca","La Liga","Tino Kadewere","ZIM","FW,MF","26",1996,6,1,19,6,31.6,3.15,1,0.05,0.17,18.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6,"https://fbref.com/en/players/7d08063d/Tino-Kadewere"
2023,"Mallorca","La Liga","Lee Kangin","KOR","MF,FW","21",2001,31.4,6,46,14,30.4,1.47,0.45,0.13,0.43,20,7,0,0,5.4,5.4,0.12,0.6,0.6,"https://fbref.com/en/players/8455ad90/Lee-Kangin"
2023,"Mallorca","La Liga","Javier Llabrés","ESP","FW","19",2002,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/38b0cf42/Javier-Llabres"
2023,"Mallorca","La Liga","Pablo Maffeo","ESP","DF","25",1997,33.1,2,21,4,19,0.64,0.12,0.1,0.5,17.4,0,0,0,1.8,1.8,0.08,0.2,0.2,"https://fbref.com/en/players/5db04597/Pablo-Maffeo"
2023,"Mallorca","La Liga","Manu Morlanes","ESP","MF","23",1999,7.8,1,7,2,28.6,0.89,0.25,0.14,0.5,22.1,0,0,0,0.3,0.3,0.04,0.7,0.7,"https://fbref.com/en/players/a0255c67/Manu-Morlanes"
2023,"Mallorca","La Liga","Vedat Muriqi","KVX","FW","28",1994,32.6,15,71,25,35.2,2.18,0.77,0.15,0.44,15.3,0,4,5,12.5,8.6,0.12,2.5,2.4,"https://fbref.com/en/players/0cadc46d/Vedat-Muriqi"
2023,"Mallorca","La Liga","Matija Nastasić","SRB","DF","29",1993,10.1,1,4,2,50,0.4,0.2,0.25,0.5,12.2,0,0,0,0.5,0.5,0.13,0.5,0.5,"https://fbref.com/en/players/f35430a4/Matija-Nastasic"
2023,"Mallorca","La Liga","Abdón Prats","ESP","FW,MF","29",1992,4.6,1,6,4,66.7,1.3,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,0.3,0.3,"https://fbref.com/en/players/d1b060e2/Abdon-Prats"
2023,"Mallorca","La Liga","Rubén Quintanilla","ESP","DF","20",2002,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2f456b86/Ruben-Quintanilla"
2023,"Mallorca","La Liga","Antonio Raillo","ESP","DF","30",1991,30.7,2,13,5,38.5,0.42,0.16,0.15,0.4,13.9,0,0,0,0.6,0.6,0.05,1.4,1.4,"https://fbref.com/en/players/b857bd29/Antonio-Raillo"
2023,"Mallorca","La Liga","Predrag Rajković","SRB","GK","26",1995,36,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/58ad9383/Predrag-Rajkovic"
2023,"Mallorca","La Liga","Ángel Rodríguez","ESP","FW,MF","35",1987,4.4,1,13,6,46.2,2.97,1.37,0.08,0.17,13.1,0,0,0,2.8,2.8,0.21,-1.8,-1.8,"https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez"
