Url,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G+A,G_minus_PK,PK,PKatt,CrdY,CrdR,PrgC_Progression,PrgP_Progression,PrgR_Progression
https://fbref.com/en/players/02c15616/Marcos-Llorente,22,21,1703,18.9,1,2,3,1,0,0,5,0,64,88,139
https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava,22,22,1857,20.6,0,0,0,0,0,0,4,0,28,70,41
https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez,28,26,2423,26.9,2,1,3,2,0,0,9,0,9,63,3
https://fbref.com/en/players/64035864/Carlos-Martin,4,0,28,0.3,0,0,0,0,0,0,1,0,0,0,3
https://fbref.com/en/players/8f696594/Memphis,8,3,270,3,4,0,4,4,0,0,1,0,4,8,22
https://fbref.com/en/players/23610943/Nahuel-Molina,33,33,2867,31.9,4,2,6,4,0,0,7,1,73,112,249
https://fbref.com/en/players/129af0db/Alvaro-Morata,36,23,1900,21.1,13,2,15,13,0,0,4,0,33,17,102
https://fbref.com/en/players/c14bc029/Saul-Niguez,31,11,1100,12.2,3,1,4,3,0,0,8,0,12,34,47
https://fbref.com/en/players/ee8508c0/Jan-Oblak,28,28,2492,27.7,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/3353737a/Sergio-Reguilon,11,2,309,3.4,0,0,0,0,0,0,3,1,16,11,30
https://fbref.com/en/players/f6ac68c1/Stefan-Savic,22,22,1943,21.6,0,0,0,0,0,0,4,2,20,74,6
https://fbref.com/en/players/5dfc6ad5/Axel-Witsel,33,25,2258,25.1,0,0,0,0,0,0,2,1,6,82,11
https://fbref.com/en/players/44a20f0c/Maximilian-Bauer,27,20,1846,20.5,0,1,1,0,0,0,8,0,11,40,2
https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger,16,3,554,6.2,0,0,0,0,0,0,1,0,1,25,3
https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,1
https://fbref.com/en/players/eb6e14be/Mergim-Berisha,23,20,1679,18.7,9,4,13,6,3,4,9,1,20,28,99
https://fbref.com/en/players/d1273f09/Daniel-Caligiuri,13,2,290,3.2,1,0,1,1,0,0,1,0,7,16,8
https://fbref.com/en/players/5e080f73/Irvin-Cardona,10,0,318,3.5,1,0,1,1,0,0,2,0,9,3,17
https://fbref.com/en/players/dd5bbe0d/David-Colina,7,0,166,1.8,1,0,1,1,0,0,0,0,2,6,7
https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic,30,30,2366,26.3,8,4,12,7,1,1,7,1,26,48,120
https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch,11,5,483,5.4,0,0,0,0,0,0,1,0,2,14,0
https://fbref.com/en/players/9a2e3a23/Dion-Drena-Beljo,18,16,1128,12.5,3,2,5,3,0,0,2,0,14,15,42
https://fbref.com/en/players/554bcc91/Arne-Engels,18,18,1440,16,0,3,3,0,0,0,5,0,9,57,25
https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai,19,16,1450,16.1,0,1,1,0,0,0,3,1,12,52,5
https://fbref.com/en/players/626fab5f/Raphael-Framberger,3,2,176,2,0,0,0,0,0,0,0,0,0,3,3
https://fbref.com/en/players/17376543/Rafal-Gikiewicz,23,23,2070,23,0,0,0,0,0,0,3,0,0,0,0
https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw,32,32,2795,31.1,0,1,1,0,0,0,12,0,18,80,10
https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo,13,12,961,10.7,0,0,0,0,0,0,5,0,2,29,5
https://fbref.com/en/players/1df0c0b9/Robert-Gumny,29,23,2015,22.4,1,2,3,1,0,0,5,1,23,56,59
https://fbref.com/en/players/cd82452e/Andre-Hahn,7,4,391,4.3,2,0,2,2,0,0,1,0,3,8,10
https://fbref.com/en/players/054849d2/Iago,22,19,1600,17.8,0,2,2,0,0,0,6,1,27,53,49
https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen,20,8,924,10.3,2,1,3,2,0,0,1,0,3,24,62
https://fbref.com/en/players/dc366c36/Tomas-Koubek,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/ab700320/Arne-Maier,30,24,1960,21.8,5,1,6,5,0,0,3,0,32,66,77
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,2,0,34,0.4,0,0,0,0,0,0,0,0,1,1,0
https://fbref.com/en/players/d6862409/Florian-Niederlechner,14,10,910,10.1,4,1,5,4,0,0,1,0,1,18,51
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,3,1,94,1,0,0,0,0,0,0,0,0,0,4,0
https://fbref.com/en/players/582a5247/Mads-Pedersen,28,20,1838,20.4,0,0,0,0,0,0,6,0,35,46,51
https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi,4,1,95,1.1,0,0,0,0,0,0,0,0,2,1,4
https://fbref.com/en/players/f503ef6e/Lukas-Petkov,7,0,146,1.6,0,0,0,0,0,0,1,0,1,2,2
https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj,31,30,2524,28,0,0,0,0,0,0,6,0,14,89,20
https://fbref.com/en/players/6ecbddf6/Ruben-Vargas,23,13,1130,12.6,3,4,7,3,0,0,4,0,32,42,68
https://fbref.com/en/players/fc8fcbd1/Renato-Veiga,13,7,639,7.1,0,0,0,0,0,0,3,0,11,14,6
https://fbref.com/en/players/a1257b5e/Frederik-Winther,1,1,90,1,0,1,1,0,0,0,0,0,0,1,0
https://fbref.com/en/players/ea0893d6/Kelvin-Yeboah,13,3,353,3.9,1,1,2,1,0,0,0,0,13,6,25
https://fbref.com/en/players/65bf7e2b/Aaron-Zehnter,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/0e46fa2f/Matthis-Abline,19,8,806,9,2,1,3,1,1,2,1,0,14,8,49
https://fbref.com/en/players/7dfbba27/Mathias-Autret,23,16,1290,14.3,2,2,4,1,1,1,0,0,20,77,58
https://fbref.com/en/players/5065d67d/Denys-Bain,2,1,126,1.4,0,0,0,0,0,0,0,0,0,3,0
https://fbref.com/en/players/3916b09c/Quentin-Bernard,7,7,630,7,0,1,1,0,0,0,0,0,4,27,14
https://fbref.com/en/players/c03b7266/Kenji-Van-Boto,2,2,180,2,0,0,0,0,0,0,0,0,4,2,10
https://fbref.com/en/players/5a6b06cd/Ousmane-Camara,3,0,24,0.3,0,0,0,0,0,0,1,0,2,2,1
https://fbref.com/en/players/18ebca4b/Gaetan-Charbonnier,6,3,254,2.8,1,0,1,1,0,0,1,0,2,11,18
https://fbref.com/en/players/c4065f40/Alexandre-Coeff,7,6,586,6.5,0,1,1,0,0,0,0,0,3,26,9
https://fbref.com/en/players/909222de/Nuno-da-Costa,33,23,2003,22.3,5,4,9,5,0,0,5,1,30,32,130
https://fbref.com/en/players/2434f24a/Benoit-Costil,19,19,1710,19,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/e76f6fbe/Kevin-Danois,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/11f54bd5/Siriki-Dembele,12,4,372,4.1,0,0,0,0,0,0,1,0,14,9,29
https://fbref.com/en/players/6d7ede84/Remy-Dugimont,11,0,113,1.3,0,1,1,0,0,0,1,0,2,8,12
https://fbref.com/en/players/563fcd6b/Gauthier-Hein,35,23,1874,20.8,2,0,2,2,0,0,1,0,61,76,142
https://fbref.com/en/players/5cb215fc/Julian-Jeanvier,22,20,1760,19.6,1,0,1,1,0,0,5,1,4,27,6
https://fbref.com/en/players/5b4bc323/Paul-Joly,10,10,867,9.6,0,0,0,0,0,0,2,0,19,41,48
https://fbref.com/en/players/56ae428b/Jubal,37,35,3217,35.7,3,1,4,2,1,1,7,0,7,73,1
https://fbref.com/en/players/51c83a90/Donovan-Leon,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/e05082d1/Youssouf-MChangama,26,11,1081,12,0,0,0,0,0,0,1,0,17,49,35
https://fbref.com/en/players/eba1e557/Han-Noah-Massengo,14,13,1116,12.4,0,0,0,0,0,0,3,0,21,48,29
https://fbref.com/en/players/9bdd8118/Gideon-Mensah,26,26,2262,25.1,0,0,0,0,0,0,5,0,56,116,110
https://fbref.com/en/players/2054d037/MBaye-Niang,30,17,1482,16.5,6,0,6,3,3,3,2,2,17,30,87
https://fbref.com/en/players/97fb4608/Theo-Pellenard,2,1,99,1.1,0,0,0,0,0,0,0,0,0,2,0
https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,2,2,180,2,0,0,0,0,0,0,0,0,4,4,8
https://fbref.com/en/players/10dd88f9/Gaetan-Perrin,37,15,1391,15.5,3,1,4,2,1,1,1,0,55,69,81
https://fbref.com/en/players/67f649be/Ionut-Radu,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/fb3236a7/Rayan-Raveloson,34,27,2431,27,2,1,3,2,0,0,0,0,36,100,61
https://fbref.com/en/players/90a9cc01/Kays-Ruiz,1,1,62,0.7,0,0,0,0,0,0,1,0,1,0,2
https://fbref.com/en/players/c9151d66/Hamza-Sakhi,27,18,1658,18.4,1,2,3,1,0,0,1,0,43,135,75
https://fbref.com/en/players/5e5249c8/Lassine-Sinayoko,33,16,1570,17.4,1,2,3,1,0,0,2,1,49,74,150
https://fbref.com/en/players/a4b798a9/Birama-Toure,38,38,3400,37.8,2,0,2,2,0,1,3,0,10,138,25
https://fbref.com/en/players/01fd01e8/Souleymane-Toure,19,18,1588,17.6,1,0,1,1,0,0,5,1,11,45,6
https://fbref.com/en/players/0ff630d0/Akim-Zedadka,20,19,1599,17.8,0,0,0,0,0,0,5,0,25,51,71
https://fbref.com/en/players/455c26a4/Angel-Alarcon,4,0,25,0.3,0,0,0,0,0,0,0,0,NA,NA,NA
https://fbref.com/en/players/4601e194/Jordi-Alba,24,14,1419,15.8,2,3,5,2,0,0,6,1,42,141,157
https://fbref.com/en/players/f4290206/Marcos-Alonso,24,11,1172,13,1,0,1,1,0,0,3,0,26,71,12
https://fbref.com/en/players/2bef2bca/Ronald-Araujo,22,21,1800,20,0,2,2,0,0,0,5,1,29,79,11
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/5ccc9672/Alejandro-Balde,33,30,2471,27.5,1,6,7,1,0,0,4,0,96,79,234
https://fbref.com/en/players/f874dd44/Hector-Bellerin,3,1,143,1.6,0,0,0,0,0,0,0,0,2,13,6
https://fbref.com/en/players/5ab0ea87/Sergio-Busquets,30,28,2339,26,0,4,4,0,0,0,8,1,26,254,32
https://fbref.com/en/players/1cb49278/Andreas-Christensen,23,22,1760,19.6,1,1,2,1,0,0,2,0,18,91,5
https://fbref.com/en/players/b19db005/Ousmane-Dembele,25,16,1410,15.7,5,7,12,5,0,0,4,0,124,74,209
https://fbref.com/en/players/0ba976e4/Ansu-Fati,36,12,1393,15.5,7,3,10,7,0,0,3,0,47,48,178
https://fbref.com/en/players/2bed3eab/Eric-Garcia,24,15,1417,15.7,1,0,1,1,0,0,3,0,25,105,6
https://fbref.com/en/players/5757adc3/Aleix-Garrido,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/19cae58d/Gavi,36,30,2531,28.1,2,4,6,2,0,0,10,0,49,134,153
https://fbref.com/en/players/1bacc518/Frenkie-de-Jong,33,29,2534,28.2,2,4,6,2,0,0,3,0,92,279,83
https://fbref.com/en/players/05e19d6a/Franck-Kessie,28,7,990,11,1,1,2,1,0,0,4,0,14,39,43
https://fbref.com/en/players/4d1666ff/Jules-Kounde,29,28,2426,27,1,3,4,1,0,0,2,0,58,185,61
https://fbref.com/en/players/8d78e732/Robert-Lewandowski,34,33,2847,31.6,23,7,30,23,0,1,4,1,52,100,248
https://fbref.com/en/players/8f696594/Memphis,2,2,114,1.3,1,0,1,1,0,0,0,0,2,7,19
https://fbref.com/en/players/0d9b2d31/Pedri,26,22,1976,22,6,1,7,6,0,0,2,0,67,184,99
https://fbref.com/en/players/cc1c5035/Inaki-Pena,2,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/adfc9123/Gerard-Pique,6,4,384,4.3,0,0,0,0,0,0,2,1,3,35,1
https://fbref.com/en/players/3423f250/Raphinha,36,25,2072,23,7,7,14,7,0,0,9,0,97,104,339
https://fbref.com/en/players/b3b9b8b8/Chadi-Riad,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/335fa267/Sergi-Roberto,23,15,1308,14.5,4,1,5,4,0,0,3,0,47,97,72
https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen,38,38,3347,37.2,0,0,0,0,0,0,0,0,0,4,0
https://fbref.com/en/players/04e531b6/Pablo-Torre,8,1,144,1.6,0,0,0,0,0,0,0,0,4,11,16
https://fbref.com/en/players/9e1035f8/Ferran-Torres,33,14,1392,15.5,4,2,6,4,0,1,5,1,43,44,180
https://fbref.com/en/players/82ec26c1/Lamine-Yamal,1,0,8,0.1,0,0,0,0,0,0,0,0,0,2,2
https://fbref.com/en/players/691bef82/Daley-Blind,4,1,134,1.5,0,0,0,0,0,0,0,0,0,10,0
https://fbref.com/en/players/bd6351cd/Joao-Cancelo,15,11,1012,11.2,1,4,5,1,0,0,3,0,51,61,90
https://fbref.com/en/players/042e8a49/Kingsley-Coman,24,16,1409,15.7,8,5,13,8,0,0,2,1,98,70,296
https://fbref.com/en/players/d781d855/Alphonso-Davies,26,24,2042,22.7,1,4,5,1,0,0,0,0,117,133,158
https://fbref.com/en/players/88e357ef/Serge-Gnabry,34,22,1941,21.6,14,5,19,13,1,1,0,0,74,82,217
https://fbref.com/en/players/cc86b9a3/Leon-Goretzka,27,22,1728,19.2,3,2,5,3,0,0,5,0,42,114,62
https://fbref.com/en/players/b8e740fb/Ryan-Gravenberch,24,3,576,6.4,0,0,0,0,0,0,1,0,11,44,31
https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez,7,6,476,5.3,0,0,0,0,0,0,1,0,3,34,4
https://fbref.com/en/players/f5c4fd91/Arijon-Ibrahimovic,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,2
https://fbref.com/en/players/49296448/Joshua-Kimmich,33,32,2809,31.2,5,6,11,4,1,1,6,1,42,315,56
https://fbref.com/en/players/d6e53a3a/Matthijs-de-Ligt,31,27,2403,26.7,3,1,4,3,0,0,4,0,17,143,14
https://fbref.com/en/players/c691bfe2/Sadio-Mane,25,18,1425,15.8,7,5,12,6,1,2,2,0,59,43,164
https://fbref.com/en/players/0e6bc38c/Eric-Maxim-Choupo-Moting,19,14,1112,12.4,10,2,12,10,0,1,0,0,11,43,77
https://fbref.com/en/players/b74277a0/Noussair-Mazraoui,19,11,1075,11.9,1,4,5,1,0,0,0,0,39,99,81
https://fbref.com/en/players/3c6089ab/Thomas-Muller,27,21,1665,18.5,7,8,15,7,0,0,0,0,33,88,182
https://fbref.com/en/players/2c0558b8/Jamal-Musiala,33,26,2198,24.4,12,10,22,12,0,0,1,0,89,124,196
https://fbref.com/en/players/8778c910/Manuel-Neuer,12,12,1080,12,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/45a03961/Benjamin-Pavard,30,27,2431,27,4,1,5,4,0,0,6,0,37,202,65
https://fbref.com/en/players/e280527c/Marcel-Sabitzer,15,7,628,7,1,1,2,1,0,0,2,0,7,52,19
https://fbref.com/en/players/2b114be3/Leroy-Sane,32,20,2010,22.3,8,7,15,8,0,0,4,0,77,134,198
https://fbref.com/en/players/1a4b9094/Bouna-Sarr,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/420c18a1/Yann-Sommer,19,19,1710,19,0,0,0,0,0,0,1,0,0,1,0
https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,14,4,579,6.4,0,0,0,0,0,0,1,0,12,66,35
https://fbref.com/en/players/829aa60c/Mathys-Tel,22,1,417,4.6,5,0,5,5,0,0,2,0,12,11,59
https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/d248cd8f/Dayot-Upamecano,29,27,2348,26.1,0,1,1,0,0,0,6,1,31,169,7
https://fbref.com/en/players/5360a956/Gabriel-Vidovic,1,0,19,0.2,0,1,1,0,0,0,0,0,0,1,2
https://fbref.com/en/players/cb64672e/Paul-Wanner,2,0,25,0.3,0,0,0,0,0,0,1,0,1,1,4
https://fbref.com/en/players/7f9c5d2d/Abner,13,7,607,6.7,0,0,0,0,0,0,2,0,8,16,25
https://fbref.com/en/players/31f5b89b/Paul-Akouokou,12,3,447,5,0,0,0,0,0,0,3,0,1,10,1
https://fbref.com/en/players/10072610/Claudio-Bravo,12,12,1080,12,0,0,0,0,0,0,2,0,0,1,0
https://fbref.com/en/players/a6de370d/Sergio-Canales,31,28,2402,26.7,4,3,7,3,1,1,4,2,82,143,150
https://fbref.com/en/players/dee86451/William-Carvalho,33,31,2438,27.1,3,1,4,3,0,0,6,1,46,203,52
https://fbref.com/en/players/cc2dd8a5/Juan-Cruz,6,1,178,2,1,0,1,1,0,0,1,0,7,1,15
https://fbref.com/en/players/e7d2a50b/Fran-Delgado,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,3
https://fbref.com/en/players/bece776f/Nabil-Fekir,15,12,961,10.7,2,2,4,1,1,1,4,1,42,41,76
https://fbref.com/en/players/15d0c248/Luiz-Felipe,23,22,1763,19.6,0,0,0,0,0,0,3,3,1,42,0
https://fbref.com/en/players/9a26fa06/Felix-Garreta,1,1,90,1,0,0,0,0,0,0,0,0,0,2,0
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,25,18,1772,19.7,0,0,0,0,0,0,8,2,7,30,2
https://fbref.com/en/players/56545648/Roberto-Gonzalez,2,0,54,0.6,0,0,0,0,0,0,1,0,1,2,1
https://fbref.com/en/players/ef322658/Andres-Guardado,26,16,1373,15.3,1,1,2,1,0,0,7,0,14,72,13
https://fbref.com/en/players/8059806f/Luiz-Henrique,33,21,1807,20.1,1,3,4,1,0,0,6,0,61,26,137
https://fbref.com/en/players/75645f0e/Borja-Iglesias,35,29,2365,26.3,15,3,18,10,5,6,2,1,20,33,147
https://fbref.com/en/players/4c5b14d2/Joaquin,22,2,496,5.5,0,2,2,0,0,0,2,0,23,26,37
https://fbref.com/en/players/d87e2cae/Willian-Jose,28,6,731,8.1,2,1,3,1,1,1,1,0,6,14,27
https://fbref.com/en/players/84399660/Juanmi,22,9,925,10.3,4,0,4,4,0,0,3,0,10,15,37
https://fbref.com/en/players/ead61f73/Juan-Miranda,21,16,1472,16.4,3,2,5,3,0,0,1,1,26,73,87
https://fbref.com/en/players/5cec2487/Martin-Montoya,6,6,453,5,0,0,0,0,0,0,1,0,6,16,12
https://fbref.com/en/players/16e9d0ea/Alex-Moreno,15,15,1350,15,0,3,3,0,0,0,1,0,49,44,76
https://fbref.com/en/players/3aa4a3be/Loren-Moron,2,0,15,0.2,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/819aa8e7/Ayoze-Perez,19,17,1386,15.4,3,1,4,3,0,0,3,0,51,39,102
https://fbref.com/en/players/8c725b43/German-Pezzella,31,29,2511,27.9,0,0,0,0,0,0,4,3,8,54,3
https://fbref.com/en/players/85bed4ee/Rodri,30,19,1601,17.8,2,3,5,2,0,0,0,0,57,102,104
https://fbref.com/en/players/34e393f2/Guido-Rodriguez,34,33,2872,31.9,1,0,1,1,0,0,8,0,11,123,18
https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,26,15,1454,16.2,0,0,0,0,0,0,4,1,38,62,70
https://fbref.com/en/players/b3dc6eca/Victor-Ruiz,10,5,560,6.2,0,0,0,0,0,0,0,0,4,10,0
https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly,23,19,1680,18.7,1,1,2,1,0,0,2,0,41,72,64
https://fbref.com/en/players/ea83bfa6/Rui-Silva,26,26,2340,26,0,0,0,0,0,0,2,0,0,0,0
https://fbref.com/en/players/0a3f6cde/Christopher-Antwi-Adjei,29,22,1981,22,3,6,9,3,0,0,2,0,67,36,231
https://fbref.com/en/players/13ddc856/Takuma-Asano,25,21,1713,19,3,3,6,3,0,0,1,0,32,34,119
https://fbref.com/en/players/bbd79358/Moritz-Broschinski,11,0,213,2.4,2,0,2,2,0,0,1,0,7,3,17
https://fbref.com/en/players/76fa965f/Philipp-Forster,25,15,1309,14.5,3,7,10,3,0,0,4,0,19,63,47
https://fbref.com/en/players/f27680d9/Cristian-Gamboa,19,17,1477,16.4,0,0,0,0,0,0,2,0,10,56,21
https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy,16,0,247,2.7,0,0,0,0,0,0,1,0,5,12,19
https://fbref.com/en/players/83b9c48f/Jacek-Goralski,4,2,146,1.6,0,0,0,0,0,0,0,0,1,3,0
https://fbref.com/en/players/699fb8db/Dominique-Heintz,11,8,795,8.8,0,0,0,0,0,0,1,0,3,21,2
https://fbref.com/en/players/877bc844/Philipp-Hofmann,34,31,2631,29.2,8,2,10,8,0,0,5,0,7,71,117
https://fbref.com/en/players/2979c05a/Gerrit-Holtmann,23,8,945,10.5,1,1,2,1,0,0,0,0,37,8,83
https://fbref.com/en/players/2b83fa49/Jannes-Horn,2,1,59,0.7,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/689c9cf4/Saidy-Janko,20,12,1134,12.6,0,0,0,0,0,0,1,0,23,29,27
https://fbref.com/en/players/9ceb7642/Pierre-Kunde,12,3,377,4.2,1,0,1,1,0,0,0,0,6,16,1
https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos,15,7,627,7,0,0,0,0,0,0,2,0,1,26,0
https://fbref.com/en/players/07c7eb0c/Anthony-Losilla,31,31,2720,30.2,2,2,4,2,0,0,6,1,13,93,42
https://fbref.com/en/players/a396fb61/Erhan-Masovic,29,23,2178,24.2,4,0,4,4,0,0,3,0,4,60,5
https://fbref.com/en/players/57ec75bf/Tim-Oermann,4,2,194,2.2,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/86c75897/Ivan-Ordets,30,28,2449,27.2,0,0,0,0,0,0,4,0,3,53,14
https://fbref.com/en/players/0a16eb36/Jordi-Osei-Tutu,20,8,749,8.3,0,0,0,0,0,0,3,0,25,19,39
https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,23,11,1029,11.4,0,0,0,0,0,0,3,0,6,26,23
https://fbref.com/en/players/9f941969/Manuel-Riemann,34,34,3060,34,0,0,0,0,0,0,3,0,1,18,0
https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck,13,8,734,8.2,2,0,2,2,0,0,3,0,1,21,3
https://fbref.com/en/players/c05f2f8c/Danilo-Soares,23,23,1766,19.6,0,0,0,0,0,0,6,0,17,93,24
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,19,11,1043,11.6,0,2,2,0,0,0,4,0,9,26,14
https://fbref.com/en/players/e5649a78/Kevin-Stoger,32,29,2599,28.9,5,3,8,2,3,3,3,0,43,214,98
https://fbref.com/en/players/29f7cfd9/Simon-Zoller,27,19,1457,16.2,3,2,5,3,0,0,5,0,10,21,61
https://fbref.com/en/players/f9c927de/Michel-Aebischer,32,18,1542,17.1,1,0,1,1,0,0,4,0,14,46,85
https://fbref.com/en/players/00459419/Marko-Arnautovic,21,18,1530,17,10,0,10,7,3,3,5,0,13,36,116
https://fbref.com/en/players/0acda699/Francesco-Bardi,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/e5bf73f3/Musa-Barrow,32,26,1960,21.8,3,8,11,3,0,0,3,0,68,58,141
https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi,13,9,902,10,0,0,0,0,0,0,2,0,4,33,0
https://fbref.com/en/players/247ed022/Andrea-Cambiaso,32,25,2170,24.1,0,3,3,0,0,0,2,0,64,83,105
https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri,15,6,672,7.5,1,0,1,1,0,0,1,0,18,31,17
https://fbref.com/en/players/20b3a502/Nicolas-Dominguez,31,26,2300,25.6,3,2,5,3,0,0,10,0,39,147,84
https://fbref.com/en/players/ee64a822/Lewis-Ferguson,32,27,2314,25.7,7,0,7,7,0,0,4,0,31,88,114
https://fbref.com/en/players/7ae36711/Denso-Kasius,7,4,342,3.8,0,2,2,0,0,0,1,0,9,9,21
https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos,12,8,704,7.8,0,2,2,0,0,0,2,0,21,23,50
https://fbref.com/en/players/80490d7f/Jhon-Lucumi,33,33,2900,32.2,0,1,1,0,0,0,8,0,37,84,6
https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis,21,11,1108,12.3,2,0,2,2,0,0,3,0,32,60,47
https://fbref.com/en/players/563a68ad/Gary-Medel,29,17,1478,16.4,0,1,1,0,0,0,5,0,1,58,5
https://fbref.com/en/players/ff579c7e/Nikola-Moro,26,12,1226,13.6,1,5,6,1,0,0,1,0,24,102,35
https://fbref.com/en/players/e14ec482/Riccardo-Orsolini,32,22,2124,23.6,11,4,15,8,3,3,8,2,53,62,212
https://fbref.com/en/players/7f609bfc/Stefan-Posch,30,30,2532,28.1,6,2,8,6,0,0,6,0,45,148,65
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,6,0,110,1.2,0,1,1,0,0,0,0,0,2,1,5
https://fbref.com/en/players/ce1a6c7e/Antonio-Raimondo,2,0,15,0.2,0,0,0,0,0,0,0,0,1,0,3
https://fbref.com/en/players/7eb97a8e/Nicola-Sansone,18,8,740,8.2,4,2,6,4,0,0,2,0,17,13,72
https://fbref.com/en/players/2cfae697/Jerdy-Schouten,33,29,2509,27.9,0,2,2,0,0,0,3,0,15,139,29
https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski,37,37,3330,37,0,0,0,0,0,0,4,0,0,0,0
https://fbref.com/en/players/9d4c45d6/Roberto-Soriano,27,15,1326,14.7,1,3,4,1,0,0,1,0,30,56,66
https://fbref.com/en/players/50841bef/Joaquin-Sosa,10,7,688,7.6,0,0,0,0,0,0,2,0,6,13,1
https://fbref.com/en/players/7b075c75/Adama-Soumaoro,23,22,1867,20.7,0,0,0,0,0,0,5,1,7,50,1
https://fbref.com/en/players/ec5dae45/Emanuel-Vignato,8,2,242,2.7,0,1,1,0,0,0,1,0,3,9,4
https://fbref.com/en/players/028e70b9/Joshua-Zirkzee,19,5,822,9.1,2,2,4,2,0,0,1,0,10,17,74
https://fbref.com/en/players/e4238fb1/Jaidon-Anthony,30,11,1257,14,3,1,4,3,0,0,2,0,31,49,72
https://fbref.com/en/players/87966294/Owen-Bevan,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/d328a254/Philip-Billing,36,34,2764,30.7,7,1,8,7,0,0,5,0,37,80,101
https://fbref.com/en/players/dc4cae05/David-Brooks,6,2,173,1.9,0,0,0,0,0,0,1,0,5,11,10
https://fbref.com/en/players/26ce2263/Ryan-Christie,32,22,1834,20.4,1,1,2,1,0,0,2,0,39,71,71
https://fbref.com/en/players/2afc7272/Lewis-Cook,28,18,1720,19.1,0,2,2,0,0,0,4,0,9,63,10
https://fbref.com/en/players/11f54bd5/Siriki-Dembele,6,0,110,1.2,0,0,0,0,0,0,0,0,5,4,11
https://fbref.com/en/players/c067631c/Ryan-Fredericks,12,5,533,5.9,0,0,0,0,0,0,1,0,13,15,28
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,7,5,427,4.7,0,0,0,0,0,0,0,0,19,26,21
