Url,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,PrgP
https://fbref.com/en/players/8104e41e/Krepin-Diatta,581,771,8271,2607,90
https://fbref.com/en/players/37143438/Edan-Diop,89,121,1431,396,17
https://fbref.com/en/players/19053e31/Sofiane-Diop,20,33,276,92,2
https://fbref.com/en/players/ad82197c/Axel-Disasi,1630,1957,32964,12826,206
https://fbref.com/en/players/0b4f388a/Breel-Embolo,307,448,4498,1110,52
https://fbref.com/en/players/822d51d7/Youssouf-Fofana,1419,1738,24636,7618,238
https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin,769,1099,12831,4245,132
https://fbref.com/en/players/a0415710/Ismail-Jakobs,423,656,6246,2158,46
https://fbref.com/en/players/a99138af/Jean-Lucas,134,154,2491,633,20
https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa,27,34,514,195,3
https://fbref.com/en/players/d9764034/Guillermo-Maripan,1015,1162,21435,7180,68
https://fbref.com/en/players/3ef0fa48/Gelson-Martins,121,155,1651,377,14
https://fbref.com/en/players/15944afd/Eliot-Matazo,399,493,7648,1822,60
https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima,194,230,3565,1447,23
https://fbref.com/en/players/f833a830/Takumi-Minamino,168,259,2530,689,28
https://fbref.com/en/players/afb0c500/Alexander-Nubel,851,1141,25434,18986,1
https://fbref.com/en/players/4315f30d/Malang-Sarr,460,517,9845,3187,59
https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva,1478,1963,24343,9841,197
https://fbref.com/en/players/ee45fd85/Vanderson,1039,1382,17816,6391,108
https://fbref.com/en/players/64f69877/Kevin-Volland,112,200,1719,722,31
https://fbref.com/en/players/8608f269/Matis-Carvalho,21,53,924,794,0
https://fbref.com/en/players/7909ffa4/Joris-Chotard,867,1092,15720,5467,105
https://fbref.com/en/players/8f325097/Nicolas-Cozza,429,592,7416,3170,48
https://fbref.com/en/players/e4448c8c/Sacha-Delaye,8,14,86,52,1
https://fbref.com/en/players/1a066e69/Maxime-Esteve,609,748,11413,3907,44
https://fbref.com/en/players/faf00ab8/Khalil-Fayad,283,341,4478,1236,22
https://fbref.com/en/players/4b792f35/Cheikh-Faye,5,9,62,17,0
https://fbref.com/en/players/375622c5/Jordan-Ferri,1695,1989,30870,9895,209
https://fbref.com/en/players/ea0ff634/Valere-Germain,147,214,1794,407,15
https://fbref.com/en/players/f6857b4f/Axel-Gueguin,7,11,106,35,0
https://fbref.com/en/players/f323d995/Christopher-Jullien,884,1065,17736,6583,52
https://fbref.com/en/players/3814120d/Bingourou-Kamara,87,131,2374,1898,0
https://fbref.com/en/players/2677a1de/Wahbi-Khazri,344,483,6049,1925,49
https://fbref.com/en/players/562a4799/Boubakar-Kouyate,499,611,9797,3098,27
https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte,411,643,12683,9750,0
https://fbref.com/en/players/fcc84a07/Leo-Leroy,387,521,6219,2029,61
https://fbref.com/en/players/654f49ca/Beni-Makouana,15,38,146,43,2
https://fbref.com/en/players/e54a9890/Faitout-Maouassa,436,651,7095,2881,51
https://fbref.com/en/players/30144daa/Stephy-Mavididi,236,318,3260,618,22
https://fbref.com/en/players/6690ef25/Pedro-Mendes,1,3,10,0,0
https://fbref.com/en/players/7b9a9e25/Arnaud-Nordin,485,661,7015,1948,63
https://fbref.com/en/players/c631f952/Jonas-Omlin,295,415,8042,5958,0
https://fbref.com/en/players/6388e356/Falaye-Sacko,999,1240,15965,5374,76
https://fbref.com/en/players/93c942fb/Theo-Sainte-Luce,219,266,3223,1215,14
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,397,459,6800,2504,33
https://fbref.com/en/players/6bde367b/Teji-Savanier,1185,1695,22639,8622,205
https://fbref.com/en/players/4e0afc5d/Arnaud-Souquet,104,137,1509,690,10
https://fbref.com/en/players/b99bec05/Issiaga-Sylla,647,817,10539,3906,82
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,5,7,71,29,0
https://fbref.com/en/players/7f783431/Enzo-Tchato,414,557,6287,2107,34
https://fbref.com/en/players/0d7b6576/Elye-Wahi,299,440,3580,635,25
https://fbref.com/en/players/8f68aa41/Valentin-Antov,201,229,3529,1518,14
https://fbref.com/en/players/32ebfe1e/Andrea-Barberis,140,166,2307,639,14
https://fbref.com/en/players/204ac005/Samuele-Birindelli,572,777,9832,2913,43
https://fbref.com/en/players/0def2376/Warren-Bondo,45,51,720,106,5
https://fbref.com/en/players/226008f1/Luca-Caldirola,1262,1435,22342,8287,63
https://fbref.com/en/players/54e53b7e/Gianluca-Caprari,853,1082,13026,2612,92
https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,69,87,1170,558,9
https://fbref.com/en/players/b033f803/Franco-Carboni,33,50,529,140,2
https://fbref.com/en/players/8d3cd59d/Carlos,1430,1719,22788,6775,101
https://fbref.com/en/players/5de3866c/Patrick-Ciurria,1061,1335,16691,5156,91
https://fbref.com/en/players/6499048c/Andrea-Colpani,319,409,5412,1268,51
https://fbref.com/en/players/f554e29b/Alessio-Cragno,29,31,621,431,0
https://fbref.com/en/players/060606ec/Marco-DAlessandro,79,115,1182,302,3
https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio,1151,1515,29670,19870,0
https://fbref.com/en/players/22051fbe/Giulio-Donati,273,321,5396,1868,21
https://fbref.com/en/players/9250bcff/Christian-Gytkjaer,69,102,895,155,6
https://fbref.com/en/players/89976232/Armando-Izzo,1389,1597,25346,7926,96
https://fbref.com/en/players/aa54ec6f/Pablo-Mari,1431,1621,29354,11383,57
https://fbref.com/en/players/cdf65d12/Marlon,950,1029,17131,5816,63
https://fbref.com/en/players/ea468ea8/Luca-Marrone,78,84,1371,634,4
https://fbref.com/en/players/54ab971f/Salvatore-Molina,86,114,1260,424,7
https://fbref.com/en/players/efc9e31f/Dany-Mota,425,610,6145,958,34
https://fbref.com/en/players/7afb1573/Pepin,554,666,9428,2784,74
https://fbref.com/en/players/780e3631/Matteo-Pessina,1719,2025,28932,8199,193
https://fbref.com/en/players/03f946ed/Andrea-Petagna,316,434,4500,728,34
https://fbref.com/en/players/539230cf/Andrea-Ranocchia,16,19,347,109,0
https://fbref.com/en/players/d9ebed1c/Filippo-Ranocchia,201,255,3906,1183,26
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,1206,1363,22554,5545,99
https://fbref.com/en/players/b70bde8f/Stefano-Sensi,1089,1281,20124,6412,143
https://fbref.com/en/players/c414df9d/Mattia-Valoti,122,166,2009,466,16
https://fbref.com/en/players/a14d0ab0/Samuele-Vignato,30,36,452,45,1
https://fbref.com/en/players/1e93fc5d/Mohamed-Achi,18,21,274,76,3
https://fbref.com/en/players/feb5d3ab/Dennis-Appiah,339,468,5590,2196,39
https://fbref.com/en/players/42f0113f/Stredair-Appuah,19,27,262,52,3
https://fbref.com/en/players/6191093d/Ludovic-Blas,933,1186,17210,3890,147
https://fbref.com/en/players/e0f3a1f6/Jean-Charles-Castelletto,1130,1373,21032,8232,120
https://fbref.com/en/players/3c6bbbab/Fabien-Centonze,715,945,11285,4732,102
https://fbref.com/en/players/68a26d51/Pedro-Chirivella,1163,1360,21412,6260,172
https://fbref.com/en/players/3010aefb/Marcus-Coco,175,244,2841,897,26
https://fbref.com/en/players/0e7ccfc4/Sebastien-Corchia,257,371,4354,1895,29
https://fbref.com/en/players/d33c706e/Andy-Delort,73,138,1159,281,9
https://fbref.com/en/players/477e50ce/Remy-Descamps,22,26,684,521,0
https://fbref.com/en/players/dff0c299/Lohann-Doucet,67,79,1244,307,9
https://fbref.com/en/players/bc7b4580/Fabio,87,117,1376,431,11
https://fbref.com/en/players/23c63b7f/Ignatius-Ganago,212,349,2964,597,20
https://fbref.com/en/players/3befc2b6/Andrei-Girotto,1445,1750,29344,9608,140
https://fbref.com/en/players/b73f17f8/Evann-Guessand,196,308,2835,906,37
https://fbref.com/en/players/576817b7/Jaouen-Hadjam,378,477,6006,1961,45
https://fbref.com/en/players/32f3d97e/Abdoul-Kader-Bamba,36,44,485,148,3
https://fbref.com/en/players/4e7db402/Alban-Lafont,835,1191,25417,19277,1
https://fbref.com/en/players/0bfca6a1/Quentin-Merlin,857,1169,16268,5919,94
https://fbref.com/en/players/595e6f3e/Mostafa-Mohamed,215,351,3003,648,22
https://fbref.com/en/players/7e82a78f/Florent-Mollet,444,565,7342,2315,73
https://fbref.com/en/players/af0c835b/Samuel-Moutoussamy,1053,1226,17981,5126,156
https://fbref.com/en/players/779847d6/Nicolas-Pallois,977,1171,20669,7510,86
https://fbref.com/en/players/5f3eaaf5/Moses-Simon,463,725,7630,2088,62
https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,628,787,10251,3230,105
https://fbref.com/en/players/de488e56/Charles-Traore,181,239,3371,1427,11
https://fbref.com/en/players/d60cf08d/Joao-Victor,347,436,6390,1715,40
https://fbref.com/en/players/fb4c5b6e/Nathan-Zeze,18,26,325,104,0
https://fbref.com/en/players/61b3978f/Bartosz-Bereszynski,87,105,1252,420,7
https://fbref.com/en/players/dc3fa3b5/Diego-Demme,181,191,3026,924,16
https://fbref.com/en/players/230a2fac/Giovanni-Di-Lorenzo,2272,2687,36646,12660,256
https://fbref.com/en/players/cf007308/Elif-Elmas,879,1012,12087,2837,73
https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano,48,62,655,152,4
https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini,136,159,3405,2362,0
https://fbref.com/en/players/79083382/Juan-Jesus,669,742,12151,4256,55
https://fbref.com/en/players/dea88efd/Khvicha-Kvaratskhelia,900,1136,12766,2560,91
https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka,2163,2301,35855,8577,172
https://fbref.com/en/players/a69e4806/Hirving-Lozano,441,588,6393,1550,49
https://fbref.com/en/players/9413b19f/Alex-Meret,818,931,18824,11619,0
https://fbref.com/en/players/e0f8151c/Kim-Min-jae,2552,2812,46165,17303,169
https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele,504,574,6796,1666,52
https://fbref.com/en/players/41c12f75/Mathias-Olivera,1200,1381,16376,4940,88
https://fbref.com/en/players/8c90fd7a/Victor-Osimhen,276,400,3890,582,28
https://fbref.com/en/players/ed90babd/Adam-Ounas,13,17,297,80,4
https://fbref.com/en/players/5e861944/Matteo-Politano,468,641,7418,2472,72
https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,348,452,5535,1098,33
https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani,1977,2167,39821,13543,135
https://fbref.com/en/players/0b5a292a/Mario-Rui,1408,1734,25486,8770,153
https://fbref.com/en/players/343c0d52/Giovanni-Simeone,76,106,1016,178,9
https://fbref.com/en/players/b35a7399/Leo-Skiri-Ostigard,306,357,6056,2161,23
https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa,1988,2261,28244,6636,181
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,9,11,125,20,0
https://fbref.com/en/players/2f45300d/Karim-Zedadka,11,16,181,15,0
https://fbref.com/en/players/d19ef4ef/Alessio-Zerbin,56,78,721,132,6
https://fbref.com/en/players/a5296e55/Piotr-Zielinski,1300,1552,18650,5534,128
https://fbref.com/en/players/862a1c15/Miguel-Almiron,811,982,10752,2657,124
https://fbref.com/en/players/de31038e/Elliot-Anderson,150,198,2043,599,24
https://fbref.com/en/players/ccce7025/Sven-Botman,1527,1765,30660,11233,87
https://fbref.com/en/players/b2d31e83/Dan-Burn,1361,1715,22235,8853,118
https://fbref.com/en/players/3a949a25/Martin-Dubravka,49,54,1046,696,0
https://fbref.com/en/players/d56543a0/Ryan-Fraser,85,122,1228,289,9
https://fbref.com/en/players/2bd83368/Anthony-Gordon,162,198,2222,547,15
https://fbref.com/en/players/82518f62/Bruno-Guimaraes,1387,1668,24038,6632,222
https://fbref.com/en/players/8e92be30/Alexander-Isak,279,368,4292,977,48
https://fbref.com/en/players/c17bfb65/Joelinton,1035,1268,15180,4014,130
https://fbref.com/en/players/77cf6852/Emil-Krafth,0,0,0,0,0
https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,79,93,1445,580,3
https://fbref.com/en/players/efb9215a/Jamal-Lewis,12,14,192,71,1
https://fbref.com/en/players/a2b105e0/Sean-Longstaff,943,1163,15457,4299,116
https://fbref.com/en/players/758dd7f0/Javier-Manquillo,24,29,400,114,4
https://fbref.com/en/players/2c6835e5/Lewis-Miley,5,6,49,6,0
https://fbref.com/en/players/de112b84/Jacob-Murphy,296,448,4516,1252,57
https://fbref.com/en/players/4b40d9ca/Nick-Pope,614,890,17068,11723,1
https://fbref.com/en/players/71ef519e/Matt-Ritchie,24,31,342,88,1
https://fbref.com/en/players/2b16cb1a/Allan-Saint-Maximin,316,447,5087,1599,69
https://fbref.com/en/players/c8aa95da/Fabian-Schar,1423,1846,29289,11775,139
https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey,19,26,442,176,3
https://fbref.com/en/players/e514ab62/Matt-Targett,326,419,5291,2334,43
https://fbref.com/en/players/21512407/Kieran-Trippier,1995,2788,38118,16809,260
https://fbref.com/en/players/a3b03921/Joe-Willock,777,951,12123,3082,121
https://fbref.com/en/players/c596fcb0/Callum-Wilson,160,242,1996,339,19
https://fbref.com/en/players/4e9a0555/Chris-Wood,66,106,786,149,4
https://fbref.com/en/players/ae11ba3d/Ayoub-Amraoui,155,185,2237,638,13
https://fbref.com/en/players/6a827d8e/Youcef-Atal,408,509,6228,1790,39
https://fbref.com/en/players/1ddbc7ca/Melvin-Bard,1201,1505,18633,6326,96
https://fbref.com/en/players/3a24769f/Ross-Barkley,391,497,6687,1994,48
https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka,236,303,3971,967,25
https://fbref.com/en/players/705a1642/Reda-Belahyane,103,114,1771,445,10
https://fbref.com/en/players/0400dd2f/Badredine-Bouanani,288,378,4811,1017,31
https://fbref.com/en/players/f9d5908e/Hicham-Boudaoui,1081,1226,17025,4134,110
https://fbref.com/en/players/02bcaf8e/Bilal-Brahimi,280,389,4139,916,16
https://fbref.com/en/players/af69e7f0/Joe-Bryan,80,101,1121,455,8
https://fbref.com/en/players/db87a2c4/Marcin-Bulka,54,67,1465,1156,0
https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice,20,25,260,33,2
https://fbref.com/en/players/4a021593/Andrea-Dacourt,0,0,0,0,0
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,57,63,787,259,4
https://fbref.com/en/players/fd2bc67d/Dante,2376,2643,45941,18236,160
https://fbref.com/en/players/d33c706e/Andy-Delort,139,230,2109,558,19
https://fbref.com/en/players/19053e31/Sofiane-Diop,556,703,8948,2261,72
https://fbref.com/en/players/aad56ca3/Amine-Gouiri,53,74,736,116,1
https://fbref.com/en/players/c9f49454/Rares-Ilie,47,60,559,91,1
https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde,471,714,6581,1639,53
https://fbref.com/en/players/2b471f99/Mario-Lemina,569,637,9544,2701,46
https://fbref.com/en/players/fc4cf6a7/Jordan-Lotomba,1183,1412,17087,5822,106
https://fbref.com/en/players/3322e296/Antoine-Mendy,262,325,4265,1050,21
https://fbref.com/en/players/065dc209/Terem-Moffi,186,232,2484,375,20
https://fbref.com/en/players/65c55288/Youssouf-Ndayishimiye,337,374,6228,1553,30
https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe,558,694,8009,1739,53
https://fbref.com/en/players/ef619b0b/Aaron-Ramsey,915,1088,16069,3809,126
https://fbref.com/en/players/1a6b7ea4/Pablo-Rosario,930,1049,16595,5260,112
https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,918,1188,25553,18698,0
https://fbref.com/en/players/8f7e6783/Calvin-Stengs,82,100,1288,254,12
https://fbref.com/en/players/7d9397f8/Khephren-Thuram,1155,1358,18557,4343,128
https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,1931,2181,37579,14089,153
https://fbref.com/en/players/7a3f8712/Theo-Trinker,0,0,0,0,0
https://fbref.com/en/players/75438a9a/Mattia-Viti,303,360,5043,1569,19
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,667,943,10182,4393,71
https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi,143,223,1675,300,12
https://fbref.com/en/players/5dbefa9d/Andre-Ayew,53,73,686,146,11
https://fbref.com/en/players/de40e38c/Giulian-Biancone,15,21,253,126,0
https://fbref.com/en/players/a4ac4b8f/Willy-Boly,194,258,3706,1660,12
https://fbref.com/en/players/85322440/Cafu,2,2,45,41,1
https://fbref.com/en/players/963a9201/Jack-Colback,119,143,1936,446,16
https://fbref.com/en/players/3e5e4e63/Steve-Cook,369,459,7884,2511,19
https://fbref.com/en/players/a816dbfb/Danilo,148,235,2539,979,34
https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis,124,183,1860,382,17
https://fbref.com/en/players/51a3c4c8/Felipe,411,568,7998,3250,22
https://fbref.com/en/players/98d2c2c4/Remo-Freuler,664,836,9828,3216,54
https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White,659,1078,10717,3931,131
https://fbref.com/en/players/e5a76dfe/Dean-Henderson,425,671,12543,8838,0
https://fbref.com/en/players/76eca7e2/Wayne-Hennessey,61,99,2134,1661,0
https://fbref.com/en/players/0cd31129/Brennan-Johnson,291,505,4220,809,30
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,185,246,2908,882,19
https://fbref.com/en/players/810e3c74/Jesse-Lingard,236,297,3558,897,33
https://fbref.com/en/players/ed9f7cfe/Renan-Lodi,583,877,10215,3529,31
https://fbref.com/en/players/a572e291/Orel-Mangala,411,514,6178,1807,43
https://fbref.com/en/players/4e5a4cbc/Scott-McKenna,569,727,11331,4319,35
https://fbref.com/en/players/10ec4169/Alexander-Mighten,1,1,11,0,0
https://fbref.com/en/players/ecada4fc/Keylor-Navas,306,534,10310,8282,1
https://fbref.com/en/players/00242715/Moussa-Niakhate,265,391,5245,2626,15
https://fbref.com/en/players/089667a5/Lewis-OBrien,166,214,2785,650,21
https://fbref.com/en/players/2964fd20/Gustavo-Scarpa,51,78,1112,454,12
https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey,221,302,4761,1861,34
https://fbref.com/en/players/b017b770/Sam-Surridge,40,81,551,168,6
https://fbref.com/en/players/a105d46a/Harry-Toffolo,242,387,3806,1892,29
https://fbref.com/en/players/dd323728/Neco-Williams,533,840,9565,3461,33
https://fbref.com/en/players/4e9a0555/Chris-Wood,43,71,581,139,7
https://fbref.com/en/players/a5212312/Joe-Worrall,891,1157,18605,7188,67
https://fbref.com/en/players/c1fe2a48/Ryan-Yates,455,592,7587,1812,43
https://fbref.com/en/players/253a06b9/Ezequiel-Avila,287,526,5983,1501,39
https://fbref.com/en/players/aad53e64/Kike-Barja,316,487,5033,1204,35
https://fbref.com/en/players/50cbc806/Iker-Benito,31,42,501,92,3
https://fbref.com/en/players/4accb7e0/Darko-Brasanac,306,376,4620,1215,49
https://fbref.com/en/players/8f3565b3/Ante-Budimir,194,315,2324,372,23
https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada,746,985,12722,5613,68
https://fbref.com/en/players/bed68338/Abdessamad-Ezzalzouli,365,549,5242,1286,44
https://fbref.com/en/players/a01c3d54/Aitor-Fernandez,518,793,18920,16063,1
https://fbref.com/en/players/3e42f707/David-Garcia,1152,1424,23635,9514,105
https://fbref.com/en/players/5c96b017/Ruben-Garcia,411,567,6895,1810,40
https://fbref.com/en/players/4a633cfe/Unai-Garcia,638,803,13808,4944,51
https://fbref.com/en/players/5a626448/Moi-Gomez,1314,1559,24801,6445,184
https://fbref.com/en/players/132ac341/Aridane-Hernandez,745,882,15152,4941,47
https://fbref.com/en/players/e19c989c/Jorge-Herrando,3,5,45,7,0
https://fbref.com/en/players/a4995f48/Sergio-Herrera,389,611,14092,11862,0
https://fbref.com/en/players/3701906c/Pablo-Ibanez,280,386,4716,1459,59
https://fbref.com/en/players/e897d8ba/Kike,167,244,2161,275,15
https://fbref.com/en/players/9939e168/Jon-Moncayola,1136,1461,22841,7870,175
https://fbref.com/en/players/a21417e2/Diego-Moreno,216,324,3805,1315,14
https://fbref.com/en/players/175ece4c/Iker-Munoz,90,111,2025,528,12
https://fbref.com/en/players/7c363088/Aimar-Oroz,649,820,9209,2193,86
https://fbref.com/en/players/1f079188/Ruben-Pena,432,620,6862,3062,61
https://fbref.com/en/players/ffacd3d5/Manu-Sanchez,916,1144,13651,4619,100
https://fbref.com/en/players/d733aa38/Roberto-Torres,12,13,223,50,0
https://fbref.com/en/players/0e4fef6e/Lucas-Torro,940,1166,15141,4090,98
https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal,472,622,7829,3267,47
https://fbref.com/en/players/433dc9a2/Juan-Bernat,969,1049,13422,3011,38
https://fbref.com/en/players/2180c761/El-Chadaille-Bitshiabu,430,465,7453,2477,23
https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma,811,935,16498,10725,0
https://fbref.com/en/players/5b92d896/Hugo-Ekitike,271,331,3321,391,23
https://fbref.com/en/players/5b3cfa12/Ismael-Gharbi,32,36,320,45,1
https://fbref.com/en/players/e42d61c7/Achraf-Hakimi,1373,1538,17560,4800,99
https://fbref.com/en/players/910e3cad/Ilyes-Housni,3,3,37,0,0
https://fbref.com/en/players/aef6e670/Presnel-Kimpembe,471,503,7240,2911,40
https://fbref.com/en/players/96fcd380/Alexandre-Letellier,4,4,68,43,0
https://fbref.com/en/players/d5f2f82b/Marquinhos,2068,2175,35716,12062,99
